Date,Price,Open,High,Low,Vol.,Change %,Type
07/19/2016,54.72,54.72,54.85,51.65,0.05K,-0.05%,Iron Ore Fines 62%
07/18/2016,54.75,54.75,56.5,52.75,0.17K,-2.96%,Iron Ore Fines 62%
07/15/2016,56.42,56.42,56.35,54.5,0.01K,1.15%,Iron Ore Fines 62%
07/14/2016,55.78,55.78,56.3,51.3,0.01K,-1.03%,Iron Ore Fines 62%
07/13/2016,56.36,56.36,57.0,51.3,,1.62%,Iron Ore Fines 62%
07/12/2016,55.46,55.46,56.0,53.0,0.07K,2.48%,Iron Ore Fines 62%
07/11/2016,54.12,54.12,54.35,52.4,0.12K,0.24%,Iron Ore Fines 62%
07/08/2016,53.99,53.99,54.25,51.5,0.21K,1.20%,Iron Ore Fines 62%
07/07/2016,53.35,53.35,54.5,50.75,0.12K,1.79%,Iron Ore Fines 62%
07/06/2016,52.41,52.41,53.8,47.25,0.33K,-3.45%,Iron Ore Fines 62%
07/05/2016,54.28,54.28,55.5,46.25,0.09K,-1.22%,Iron Ore Fines 62%
07/04/2016,54.95,54.95,55.1,46.25,0.04K,4.91%,Iron Ore Fines 62%
07/01/2016,52.38,52.38,53.15,50.85,0.06K,1.99%,Iron Ore Fines 62%
06/30/2016,51.36,51.36,51.5,51.5,,0.31%,Iron Ore Fines 62%
06/29/2016,51.2,51.2,51.2,51.2,,-0.35%,Iron Ore Fines 62%
06/28/2016,51.38,51.38,52.0,51.35,,0.41%,Iron Ore Fines 62%
06/27/2016,51.17,51.17,51.5,49.5,0.06K,0.83%,Iron Ore Fines 62%
06/24/2016,50.75,50.75,51.25,50.5,0.04K,-0.10%,Iron Ore Fines 62%
06/23/2016,50.8,50.8,51.0,50.75,0.01K,-0.16%,Iron Ore Fines 62%
06/22/2016,50.88,50.88,51.1,50.1,,1.21%,Iron Ore Fines 62%
06/21/2016,50.27,50.27,50.5,50.1,,-0.06%,Iron Ore Fines 62%
06/20/2016,50.3,50.3,50.5,50.1,0.04K,0.02%,Iron Ore Fines 62%
06/17/2016,50.29,50.29,50.5,49.7,0.02K,0.72%,Iron Ore Fines 62%
06/16/2016,49.93,49.93,50.25,49.7,,0.50%,Iron Ore Fines 62%
06/15/2016,49.68,49.68,50.0,49.7,,0.16%,Iron Ore Fines 62%
06/14/2016,49.6,49.6,51.1,49.5,0.06K,-2.57%,Iron Ore Fines 62%
06/13/2016,50.91,50.91,51.5,50.5,,-0.08%,Iron Ore Fines 62%
06/10/2016,50.95,50.95,51.0,51.0,,0.39%,Iron Ore Fines 62%
06/09/2016,50.75,50.75,50.75,50.25,0.01K,0.75%,Iron Ore Fines 62%
06/08/2016,50.37,50.37,50.55,49.75,0.06K,-0.16%,Iron Ore Fines 62%
06/07/2016,50.45,50.45,50.75,50.0,0.21K,0.18%,Iron Ore Fines 62%
06/06/2016,50.36,50.36,50.5,48.0,0.29K,4.98%,Iron Ore Fines 62%
06/03/2016,47.97,47.97,48.1,47.5,0.34K,0.52%,Iron Ore Fines 62%
06/02/2016,47.72,47.72,47.75,47.25,,1.14%,Iron Ore Fines 62%
06/01/2016,47.18,47.18,47.8,47.0,5.85K,-13.42%,Iron Ore Fines 62%
05/31/2016,54.49,54.49,54.49,54.49,,-0.47%,Iron Ore Fines 62%
05/30/2016,54.75,54.75,54.75,54.75,,0.15%,Iron Ore Fines 62%
05/27/2016,54.67,54.67,54.8,54.4,,0.16%,Iron Ore Fines 62%
05/26/2016,54.58,54.58,54.5,54.5,,-0.62%,Iron Ore Fines 62%
05/25/2016,54.92,54.92,55.0,55.0,,-0.51%,Iron Ore Fines 62%
05/24/2016,55.2,55.2,55.35,55.0,,1.04%,Iron Ore Fines 62%
05/23/2016,54.63,54.63,55.25,54.5,,-1.67%,Iron Ore Fines 62%
05/20/2016,55.56,55.56,55.9,55.3,0.04K,1.04%,Iron Ore Fines 62%
05/19/2016,54.99,54.99,55.5,54.8,,-0.81%,Iron Ore Fines 62%
05/18/2016,55.44,55.44,56.0,55.2,0.02K,-1.21%,Iron Ore Fines 62%
05/17/2016,56.12,56.12,56.75,53.9,0.02K,2.75%,Iron Ore Fines 62%
05/16/2016,54.62,54.62,54.5,54.1,,1.02%,Iron Ore Fines 62%
05/13/2016,54.07,54.07,54.5,53.75,0.06K,-0.79%,Iron Ore Fines 62%
05/12/2016,54.5,54.5,55.75,50.6,0.01K,-2.28%,Iron Ore Fines 62%
05/11/2016,55.77,55.77,56.0,55.2,0.04K,0.40%,Iron Ore Fines 62%
05/10/2016,55.55,55.55,57.75,54.25,0.03K,1.15%,Iron Ore Fines 62%
05/09/2016,54.92,54.92,58.0,54.25,0.09K,-5.44%,Iron Ore Fines 62%
05/06/2016,58.08,58.08,59.35,57.0,0.48K,0.36%,Iron Ore Fines 62%
05/05/2016,57.87,57.87,60.5,57.25,0.32K,-1.78%,Iron Ore Fines 62%
05/04/2016,58.92,58.92,61.75,58.0,0.25K,-2.88%,Iron Ore Fines 62%
05/03/2016,60.67,60.67,64.5,59.0,0.31K,1.83%,Iron Ore Fines 62%
04/29/2016,59.58,59.58,59.58,59.58,,0.51%,Iron Ore Fines 62%
04/28/2016,59.28,59.28,59.75,59.75,,-0.17%,Iron Ore Fines 62%
04/27/2016,59.38,59.38,52.2,52.2,,-0.24%,Iron Ore Fines 62%
04/26/2016,59.52,59.52,59.52,59.52,,-0.43%,Iron Ore Fines 62%
04/25/2016,59.78,59.78,62.25,59.75,,-0.17%,Iron Ore Fines 62%
04/22/2016,59.88,59.88,62.5,59.6,,-0.07%,Iron Ore Fines 62%
04/21/2016,59.92,59.92,64.6,59.5,0.05K,0.23%,Iron Ore Fines 62%
04/20/2016,59.78,59.78,60.5,58.5,0.08K,1.75%,Iron Ore Fines 62%
04/19/2016,58.75,58.75,59.15,57.5,0.02K,0.95%,Iron Ore Fines 62%
04/18/2016,58.2,58.2,58.3,56.0,0.06K,3.19%,Iron Ore Fines 62%
04/15/2016,56.4,56.4,57.1,55.35,0.11K,-0.32%,Iron Ore Fines 62%
04/14/2016,56.58,56.58,58.1,50.75,0.23K,-2.20%,Iron Ore Fines 62%
04/13/2016,57.85,57.85,58.0,50.75,0.10K,1.05%,Iron Ore Fines 62%
04/12/2016,57.25,57.25,57.35,50.0,0.13K,3.53%,Iron Ore Fines 62%
04/11/2016,55.3,55.3,55.35,51.35,0.41K,3.99%,Iron Ore Fines 62%
04/08/2016,53.18,53.18,53.75,51.0,0.22K,0.06%,Iron Ore Fines 62%
04/07/2016,53.15,53.15,53.4,50.75,0.07K,1.05%,Iron Ore Fines 62%
04/06/2016,52.6,52.6,53.1,50.45,0.05K,-0.66%,Iron Ore Fines 62%
04/05/2016,52.95,52.95,54.35,50.5,0.01K,-1.63%,Iron Ore Fines 62%
04/04/2016,53.83,53.83,54.0,51.75,0.08K,0.37%,Iron Ore Fines 62%
04/01/2016,53.63,53.63,53.75,50.2,0.14K,-3.40%,Iron Ore Fines 62%
03/31/2016,55.52,55.52,55.52,55.52,,-0.13%,Iron Ore Fines 62%
03/30/2016,55.59,55.59,55.59,55.59,,-0.16%,Iron Ore Fines 62%
03/29/2016,55.68,55.68,55.68,55.68,,0.05%,Iron Ore Fines 62%
03/28/2016,55.65,55.65,55.75,55.75,,-0.18%,Iron Ore Fines 62%
03/24/2016,55.75,55.75,55.0,55.0,,0.09%,Iron Ore Fines 62%
03/23/2016,55.7,55.7,56.25,55.75,,-0.13%,Iron Ore Fines 62%
03/22/2016,55.77,55.77,56.0,55.75,,0.07%,Iron Ore Fines 62%
03/21/2016,55.73,55.73,56.25,55.5,,0.11%,Iron Ore Fines 62%
03/18/2016,55.67,55.67,56.15,55.5,0.03K,1.31%,Iron Ore Fines 62%
03/17/2016,54.95,54.95,55.0,54.0,0.03K,1.10%,Iron Ore Fines 62%
03/16/2016,54.35,54.35,54.5,52.75,,2.64%,Iron Ore Fines 62%
03/15/2016,52.95,52.95,57.05,53.0,0.13K,-1.89%,Iron Ore Fines 62%
03/14/2016,53.97,53.97,55.9,51.65,0.16K,-0.97%,Iron Ore Fines 62%
03/11/2016,54.5,54.5,56.38,54.5,0.15K,-1.41%,Iron Ore Fines 62%
03/10/2016,55.28,55.28,60.25,55.5,0.33K,-0.47%,Iron Ore Fines 62%
03/09/2016,55.54,55.54,57.5,54.0,0.43K,-0.82%,Iron Ore Fines 62%
03/08/2016,56.0,56.0,61.75,48.5,0.33K,-7.24%,Iron Ore Fines 62%
03/07/2016,60.37,60.37,62.0,51.25,0.25K,16.10%,Iron Ore Fines 62%
03/04/2016,52.0,52.0,52.1,49.65,0.43K,3.94%,Iron Ore Fines 62%
03/03/2016,50.03,50.03,51.1,49.1,0.13K,-1.46%,Iron Ore Fines 62%
03/02/2016,50.77,50.77,50.9,49.0,0.11K,3.44%,Iron Ore Fines 62%
03/01/2016,49.08,49.08,49.25,47.55,0.04K,5.94%,Iron Ore Fines 62%
02/29/2016,46.33,46.33,46.33,46.33,,-0.37%,Iron Ore Fines 62%
02/26/2016,46.5,46.5,46.5,46.5,,0.17%,Iron Ore Fines 62%
02/25/2016,46.42,46.42,46.42,46.42,,-0.34%,Iron Ore Fines 62%
02/24/2016,46.58,46.58,46.58,46.58,,-0.28%,Iron Ore Fines 62%
02/23/2016,46.71,46.71,47.25,46.75,,-0.09%,Iron Ore Fines 62%
02/22/2016,46.75,46.75,47.0,46.0,0.08K,1.45%,Iron Ore Fines 62%
02/19/2016,46.08,46.08,46.0,45.25,0.07K,1.90%,Iron Ore Fines 62%
02/18/2016,45.22,45.22,44.75,44.75,,1.12%,Iron Ore Fines 62%
02/17/2016,44.72,44.72,44.65,44.4,,0.20%,Iron Ore Fines 62%
02/16/2016,44.63,44.63,44.85,44.55,,-0.13%,Iron Ore Fines 62%
02/15/2016,44.69,44.69,44.4,44.3,,3.93%,Iron Ore Fines 62%
02/12/2016,43.0,43.0,43.25,43.0,0.01K,0.00%,Iron Ore Fines 62%
02/11/2016,43.0,43.0,43.25,42.75,0.05K,-0.44%,Iron Ore Fines 62%
02/10/2016,43.19,43.19,43.25,43.15,,-1.28%,Iron Ore Fines 62%
02/09/2016,43.75,43.75,43.65,43.65,,-1.13%,Iron Ore Fines 62%
02/08/2016,44.25,44.25,44.25,44.25,,0.45%,Iron Ore Fines 62%
02/05/2016,44.05,44.05,44.4,43.75,0.03K,-0.45%,Iron Ore Fines 62%
02/04/2016,44.25,44.25,44.5,43.6,0.12K,1.56%,Iron Ore Fines 62%
02/03/2016,43.57,43.57,43.75,37.2,0.42K,0.62%,Iron Ore Fines 62%
02/02/2016,43.3,43.3,43.5,42.55,0.02K,5.17%,Iron Ore Fines 62%
01/29/2016,41.17,41.17,41.17,41.17,,-0.02%,Iron Ore Fines 62%
01/28/2016,41.18,41.18,41.18,41.18,,0.07%,Iron Ore Fines 62%
01/27/2016,41.15,41.15,41.25,41.25,,0.29%,Iron Ore Fines 62%
01/26/2016,41.03,41.03,40.95,40.95,,0.17%,Iron Ore Fines 62%
01/25/2016,40.96,40.96,41.4,39.5,0.01K,-0.27%,Iron Ore Fines 62%
01/22/2016,41.07,41.07,41.07,41.07,,0.37%,Iron Ore Fines 62%
01/21/2016,40.92,40.92,41.75,41.75,,0.47%,Iron Ore Fines 62%
01/20/2016,40.73,40.73,41.5,40.8,,-1.88%,Iron Ore Fines 62%
01/19/2016,41.51,41.51,41.9,38.65,0.04K,-0.69%,Iron Ore Fines 62%
01/18/2016,41.8,41.8,42.5,37.75,1.16K,3.34%,Iron Ore Fines 62%
01/15/2016,40.45,40.45,40.6,35.45,0.06K,0.80%,Iron Ore Fines 62%
01/14/2016,40.13,40.13,40.4,34.4,0.10K,0.63%,Iron Ore Fines 62%
01/13/2016,39.88,39.88,40.0,34.0,2.76K,1.01%,Iron Ore Fines 62%
01/12/2016,39.48,39.48,40.0,34.0,8.11K,-1.25%,Iron Ore Fines 62%
01/11/2016,39.98,39.98,40.7,33.3,0.11K,-1.58%,Iron Ore Fines 62%
01/08/2016,40.62,40.62,41.1,33.2,0.18K,-0.81%,Iron Ore Fines 62%
01/07/2016,40.95,40.95,41.0,33.3,0.20K,0.07%,Iron Ore Fines 62%
01/06/2016,40.92,40.92,41.55,36.0,0.51K,-1.45%,Iron Ore Fines 62%
01/05/2016,41.52,41.52,42.75,37.25,0.51K,-0.43%,Iron Ore Fines 62%
01/04/2016,41.7,41.7,43.1,37.8,0.18K,5.36%,Iron Ore Fines 62%
12/31/2015,39.58,39.58,39.58,39.58,,0.69%,Iron Ore Fines 62%
12/30/2015,39.31,39.31,39.31,39.31,,0.00%,Iron Ore Fines 62%
12/29/2015,39.31,39.31,39.0,39.0,,0.49%,Iron Ore Fines 62%
12/24/2015,39.12,39.12,39.5,39.4,0.02K,0.23%,Iron Ore Fines 62%
12/23/2015,39.03,39.03,39.5,39.0,0.02K,0.00%,Iron Ore Fines 62%
12/22/2015,39.03,39.03,39.6,38.9,,-0.64%,Iron Ore Fines 62%
12/21/2015,39.28,39.28,39.5,39.0,,-0.10%,Iron Ore Fines 62%
12/18/2015,39.32,39.32,39.25,38.75,,1.34%,Iron Ore Fines 62%
12/17/2015,38.8,38.8,42.0,38.5,0.29K,0.65%,Iron Ore Fines 62%
12/16/2015,38.55,38.55,38.35,38.0,0.85K,0.92%,Iron Ore Fines 62%
12/15/2015,38.2,38.2,38.75,38.0,0.85K,-0.65%,Iron Ore Fines 62%
12/14/2015,38.45,38.45,38.6,38.0,0.76K,0.44%,Iron Ore Fines 62%
12/11/2015,38.28,38.28,48.0,38.0,,0.34%,Iron Ore Fines 62%
12/10/2015,38.15,38.15,48.0,38.0,,-1.50%,Iron Ore Fines 62%
12/09/2015,38.73,38.73,39.0,36.0,,-0.49%,Iron Ore Fines 62%
12/08/2015,38.92,38.92,39.2,36.0,,-0.31%,Iron Ore Fines 62%
12/07/2015,39.04,39.04,39.5,35.85,0.25K,0.67%,Iron Ore Fines 62%
12/04/2015,38.78,38.78,39.0,36.0,0.25K,0.00%,Iron Ore Fines 62%
12/03/2015,38.78,38.78,39.8,36.0,0.40K,-0.64%,Iron Ore Fines 62%
12/02/2015,39.03,39.03,40.0,37.75,0.14K,-1.51%,Iron Ore Fines 62%
12/01/2015,39.63,39.63,41.0,39.25,0.23K,-14.03%,Iron Ore Fines 62%
11/30/2015,46.1,46.1,46.24,46.24,,0.02%,Iron Ore Fines 62%
11/27/2015,46.09,46.09,46.09,46.09,,-0.17%,Iron Ore Fines 62%
11/26/2015,46.17,46.17,46.17,46.17,,0.13%,Iron Ore Fines 62%
11/25/2015,46.11,46.11,46.25,46.2,,-0.02%,Iron Ore Fines 62%
11/24/2015,46.12,46.12,46.25,46.0,,0.00%,Iron Ore Fines 62%
11/23/2015,46.12,46.12,46.25,46.0,,0.00%,Iron Ore Fines 62%
11/20/2015,46.12,46.12,46.15,46.1,0.06K,0.26%,Iron Ore Fines 62%
11/19/2015,46.0,46.0,46.25,45.85,0.06K,-0.56%,Iron Ore Fines 62%
11/18/2015,46.26,46.26,46.75,46.25,,-0.71%,Iron Ore Fines 62%
11/17/2015,46.59,46.59,47.25,46.5,,-1.67%,Iron Ore Fines 62%
11/16/2015,47.38,47.38,47.45,46.25,0.06K,0.00%,Iron Ore Fines 62%
11/13/2015,47.38,47.38,47.5,47.3,,0.00%,Iron Ore Fines 62%
11/12/2015,47.38,47.38,47.7,47.25,0.02K,-0.46%,Iron Ore Fines 62%
11/11/2015,47.6,47.6,47.65,47.0,0.02K,0.21%,Iron Ore Fines 62%
11/10/2015,47.5,47.5,47.75,46.75,0.12K,-0.65%,Iron Ore Fines 62%
11/09/2015,47.81,47.81,47.75,46.5,0.59K,2.18%,Iron Ore Fines 62%
11/06/2015,46.79,46.79,47.0,46.25,0.45K,0.71%,Iron Ore Fines 62%
11/05/2015,46.46,46.46,56.75,45.5,0.06K,-1.71%,Iron Ore Fines 62%
11/04/2015,47.27,47.27,47.25,46.0,0.15K,2.03%,Iron Ore Fines 62%
11/03/2015,46.33,46.33,47.8,45.5,0.21K,-2.32%,Iron Ore Fines 62%
11/02/2015,47.43,47.43,48.25,47.25,0.05K,-10.07%,Iron Ore Fines 62%
10/30/2015,52.74,52.74,52.74,52.74,,-0.17%,Iron Ore Fines 62%
10/29/2015,52.83,52.83,47.3,47.3,,-0.41%,Iron Ore Fines 62%
10/28/2015,53.05,53.05,53.2,47.3,0.02K,-0.17%,Iron Ore Fines 62%
10/27/2015,53.14,53.14,53.14,53.14,,-0.13%,Iron Ore Fines 62%
10/26/2015,53.21,53.21,53.21,53.21,,0.40%,Iron Ore Fines 62%
10/23/2015,53.0,53.0,53.1,53.0,,0.00%,Iron Ore Fines 62%
10/22/2015,53.0,53.0,53.15,49.4,0.02K,-0.36%,Iron Ore Fines 62%
10/21/2015,53.19,53.19,53.5,53.0,,-0.80%,Iron Ore Fines 62%
10/20/2015,53.62,53.62,53.5,53.5,0.02K,0.85%,Iron Ore Fines 62%
10/19/2015,53.17,53.17,53.1,49.75,,0.55%,Iron Ore Fines 62%
10/16/2015,52.88,52.88,53.5,52.75,0.20K,-1.16%,Iron Ore Fines 62%
10/15/2015,53.5,53.5,53.8,50.75,0.17K,-0.06%,Iron Ore Fines 62%
10/14/2015,53.53,53.53,53.7,51.0,0.15K,-0.19%,Iron Ore Fines 62%
10/13/2015,53.63,53.63,55.0,51.0,0.36K,-1.14%,Iron Ore Fines 62%
10/12/2015,54.25,54.25,55.0,51.75,0.17K,-1.13%,Iron Ore Fines 62%
10/09/2015,54.87,54.87,55.1,51.0,0.37K,2.24%,Iron Ore Fines 62%
10/08/2015,53.67,53.67,54.0,50.75,0.24K,0.47%,Iron Ore Fines 62%
10/07/2015,53.42,53.42,53.75,50.9,0.06K,-0.15%,Iron Ore Fines 62%
10/06/2015,53.5,53.5,54.0,50.5,0.03K,0.79%,Iron Ore Fines 62%
10/05/2015,53.08,53.08,53.25,50.0,0.28K,0.82%,Iron Ore Fines 62%
10/02/2015,52.65,52.65,52.75,50.0,0.02K,-0.09%,Iron Ore Fines 62%
10/01/2015,52.7,52.7,52.8,49.75,0.23K,-6.48%,Iron Ore Fines 62%
09/30/2015,56.35,56.35,56.35,56.35,,-0.14%,Iron Ore Fines 62%
09/29/2015,56.43,56.43,56.43,56.43,,0.00%,Iron Ore Fines 62%
09/28/2015,56.43,56.43,56.43,56.43,,-0.12%,Iron Ore Fines 62%
09/25/2015,56.5,56.5,56.5,56.5,,0.00%,Iron Ore Fines 62%
09/24/2015,56.5,56.5,56.5,56.5,,0.00%,Iron Ore Fines 62%
09/23/2015,56.5,56.5,56.25,56.25,,0.00%,Iron Ore Fines 62%
09/22/2015,56.5,56.5,56.5,56.5,0.04K,-0.07%,Iron Ore Fines 62%
09/21/2015,56.54,56.54,56.5,56.25,0.04K,0.52%,Iron Ore Fines 62%
09/18/2015,56.25,56.25,56.5,56.0,0.08K,0.16%,Iron Ore Fines 62%
09/17/2015,56.16,56.16,56.5,56.0,0.05K,0.56%,Iron Ore Fines 62%
09/16/2015,55.85,55.85,56.0,55.5,0.16K,0.79%,Iron Ore Fines 62%
09/15/2015,55.41,55.41,56.25,55.25,0.16K,-1.49%,Iron Ore Fines 62%
09/14/2015,56.25,56.25,57.25,56.0,0.17K,-1.42%,Iron Ore Fines 62%
09/11/2015,57.06,57.06,58.0,56.0,0.12K,-1.62%,Iron Ore Fines 62%
09/10/2015,58.0,58.0,58.0,56.5,0.44K,1.90%,Iron Ore Fines 62%
09/09/2015,56.92,56.92,57.25,55.5,0.06K,2.97%,Iron Ore Fines 62%
09/08/2015,55.28,55.28,55.5,51.35,0.17K,1.21%,Iron Ore Fines 62%
09/07/2015,54.62,54.62,55.25,54.5,0.10K,-1.48%,Iron Ore Fines 62%
09/04/2015,55.44,55.44,55.35,55.25,,1.26%,Iron Ore Fines 62%
09/03/2015,54.75,54.75,55.25,54.5,0.15K,-0.45%,Iron Ore Fines 62%
09/02/2015,55.0,55.0,55.25,53.75,0.52K,4.76%,Iron Ore Fines 62%
09/01/2015,52.5,52.5,52.6,47.75,0.42K,-4.68%,Iron Ore Fines 62%
08/28/2015,55.08,55.08,55.08,55.08,,0.22%,Iron Ore Fines 62%
08/27/2015,54.96,54.96,54.96,54.96,,0.29%,Iron Ore Fines 62%
08/26/2015,54.8,54.8,54.9,54.75,,-0.15%,Iron Ore Fines 62%
08/25/2015,54.88,54.88,54.65,54.25,,0.00%,Iron Ore Fines 62%
08/24/2015,54.88,54.88,55.0,53.0,0.18K,-1.05%,Iron Ore Fines 62%
08/21/2015,55.46,55.46,55.5,55.0,0.18K,0.53%,Iron Ore Fines 62%
08/20/2015,55.17,55.17,55.25,54.75,0.09K,0.02%,Iron Ore Fines 62%
08/19/2015,55.16,55.16,55.25,54.5,0.08K,-0.22%,Iron Ore Fines 62%
08/18/2015,55.28,55.28,55.0,55.0,,0.88%,Iron Ore Fines 62%
08/17/2015,54.8,54.8,55.25,54.75,0.02K,-0.81%,Iron Ore Fines 62%
08/14/2015,55.25,55.25,55.25,53.5,0.12K,0.56%,Iron Ore Fines 62%
08/13/2015,54.94,54.94,55.0,53.5,0.11K,2.40%,Iron Ore Fines 62%
08/12/2015,53.65,53.65,54.75,53.25,0.01K,0.83%,Iron Ore Fines 62%
08/11/2015,53.21,53.21,54.75,53.25,0.01K,-0.69%,Iron Ore Fines 62%
08/10/2015,53.58,53.58,51.5,51.5,0.01K,-0.32%,Iron Ore Fines 62%
08/07/2015,53.75,53.75,53.75,53.75,,0.00%,Iron Ore Fines 62%
08/06/2015,53.75,53.75,53.75,53.75,,-2.57%,Iron Ore Fines 62%
08/05/2015,55.17,55.17,55.17,55.17,,2.79%,Iron Ore Fines 62%
08/04/2015,53.67,53.67,53.75,53.15,0.28K,0.43%,Iron Ore Fines 62%
08/03/2015,53.44,53.44,54.0,53.0,0.08K,3.61%,Iron Ore Fines 62%
07/30/2015,51.58,51.58,51.58,51.58,,-0.02%,Iron Ore Fines 62%
07/29/2015,51.59,51.59,51.59,51.59,,0.98%,Iron Ore Fines 62%
07/28/2015,51.09,51.09,51.35,51.35,,-0.21%,Iron Ore Fines 62%
07/27/2015,51.2,51.2,51.2,51.2,,0.14%,Iron Ore Fines 62%
07/24/2015,51.13,51.13,51.13,51.13,,-0.23%,Iron Ore Fines 62%
07/23/2015,51.25,51.25,51.25,51.25,,0.49%,Iron Ore Fines 62%
07/22/2015,51.0,51.0,51.0,51.0,,-0.97%,Iron Ore Fines 62%
07/21/2015,51.5,51.5,52.0,51.25,0.06K,0.00%,Iron Ore Fines 62%
07/20/2015,51.5,51.5,52.0,50.75,0.12K,1.98%,Iron Ore Fines 62%
07/17/2015,50.5,50.5,50.5,50.5,,0.84%,Iron Ore Fines 62%
07/16/2015,50.08,50.08,50.08,50.08,,-0.34%,Iron Ore Fines 62%
07/15/2015,50.25,50.25,50.0,50.0,,-0.16%,Iron Ore Fines 62%
07/14/2015,50.33,50.33,51.0,49.0,0.25K,0.90%,Iron Ore Fines 62%
07/13/2015,49.88,49.88,51.0,49.0,0.15K,-0.08%,Iron Ore Fines 62%
07/10/2015,49.92,49.92,50.25,47.25,0.10K,2.13%,Iron Ore Fines 62%
07/09/2015,48.88,48.88,54.25,43.75,0.28K,6.26%,Iron Ore Fines 62%
07/08/2015,46.0,46.0,52.75,43.25,0.48K,-5.64%,Iron Ore Fines 62%
07/07/2015,48.75,48.75,59.0,45.25,0.24K,-8.31%,Iron Ore Fines 62%
07/06/2015,53.17,53.17,55.5,51.0,0.42K,-0.86%,Iron Ore Fines 62%
07/02/2015,53.63,53.63,55.75,51.35,0.21K,-2.28%,Iron Ore Fines 62%
07/01/2015,54.88,54.88,56.5,52.5,0.30K,-11.73%,Iron Ore Fines 62%
06/29/2015,62.17,62.17,62.0,62.0,,0.27%,Iron Ore Fines 62%
06/26/2015,62.0,62.0,62.0,62.0,,-0.13%,Iron Ore Fines 62%
06/25/2015,62.08,62.08,62.35,62.0,0.01K,-0.27%,Iron Ore Fines 62%
06/24/2015,62.25,62.25,62.5,62.5,,0.21%,Iron Ore Fines 62%
06/23/2015,62.12,62.12,62.0,62.0,,0.81%,Iron Ore Fines 62%
06/22/2015,61.62,61.62,61.5,61.5,0.04K,0.00%,Iron Ore Fines 62%
06/19/2015,61.62,61.62,61.75,61.25,0.02K,0.20%,Iron Ore Fines 62%
06/18/2015,61.5,61.5,61.0,61.0,,0.72%,Iron Ore Fines 62%
06/17/2015,61.06,61.06,61.25,61.0,,-1.33%,Iron Ore Fines 62%
06/16/2015,61.88,61.88,62.5,61.5,0.05K,-0.99%,Iron Ore Fines 62%
06/15/2015,62.5,62.5,64.9,62.5,0.53K,-1.51%,Iron Ore Fines 62%
06/12/2015,63.46,63.46,65.0,63.0,0.12K,-1.92%,Iron Ore Fines 62%
06/11/2015,64.7,64.7,65.65,63.6,0.44K,1.78%,Iron Ore Fines 62%
06/10/2015,63.57,63.57,63.75,61.75,0.40K,2.68%,Iron Ore Fines 62%
06/09/2015,61.91,61.91,62.0,60.75,0.23K,1.21%,Iron Ore Fines 62%
06/08/2015,61.17,61.17,62.25,61.0,0.25K,-0.94%,Iron Ore Fines 62%
06/05/2015,61.75,61.75,62.25,61.25,0.21K,-1.11%,Iron Ore Fines 62%
06/04/2015,62.44,62.44,62.25,57.5,0.36K,0.71%,Iron Ore Fines 62%
06/03/2015,62.0,62.0,62.25,54.25,0.10K,-0.47%,Iron Ore Fines 62%
06/02/2015,62.29,62.29,62.5,60.5,0.23K,2.55%,Iron Ore Fines 62%
06/01/2015,60.74,60.74,60.9,58.75,0.37K,0.53%,Iron Ore Fines 62%
05/28/2015,60.42,60.42,60.42,60.42,,0.42%,Iron Ore Fines 62%
05/27/2015,60.17,60.17,60.17,60.17,,0.42%,Iron Ore Fines 62%
05/26/2015,59.92,59.92,59.92,59.92,,0.71%,Iron Ore Fines 62%
05/25/2015,59.5,59.5,59.5,59.5,,1.05%,Iron Ore Fines 62%
05/22/2015,58.88,58.88,59.5,59.5,,-0.34%,Iron Ore Fines 62%
05/21/2015,59.08,59.08,59.0,59.0,,0.99%,Iron Ore Fines 62%
05/20/2015,58.5,58.5,58.75,58.25,0.08K,0.00%,Iron Ore Fines 62%
05/19/2015,58.5,58.5,59.0,58.65,,-0.75%,Iron Ore Fines 62%
05/18/2015,58.94,58.94,59.0,58.75,0.01K,0.32%,Iron Ore Fines 62%
05/15/2015,58.75,58.75,58.75,55.25,0.03K,0.75%,Iron Ore Fines 62%
05/14/2015,58.31,58.31,59.0,57.65,0.03K,-1.69%,Iron Ore Fines 62%
05/13/2015,59.31,59.31,59.25,58.5,0.01K,-0.10%,Iron Ore Fines 62%
05/12/2015,59.37,59.37,60.25,59.25,,-0.98%,Iron Ore Fines 62%
05/11/2015,59.96,59.96,60.35,58.75,0.16K,1.06%,Iron Ore Fines 62%
05/08/2015,59.33,59.33,59.0,57.5,0.04K,1.71%,Iron Ore Fines 62%
05/07/2015,58.33,58.33,60.0,57.5,0.06K,-1.97%,Iron Ore Fines 62%
05/06/2015,59.5,59.5,60.0,54.5,0.17K,3.71%,Iron Ore Fines 62%
05/05/2015,57.37,57.37,59.0,55.0,0.19K,1.77%,Iron Ore Fines 62%
05/04/2015,56.37,56.37,56.5,54.0,0.13K,4.39%,Iron Ore Fines 62%
05/01/2015,54.0,54.0,55.0,53.75,0.02K,5.14%,Iron Ore Fines 62%
04/30/2015,51.36,51.36,51.36,51.36,,0.06%,Iron Ore Fines 62%
04/29/2015,51.33,51.33,51.5,51.5,,0.81%,Iron Ore Fines 62%
04/28/2015,50.92,50.92,51.0,50.35,0.01K,-0.88%,Iron Ore Fines 62%
04/27/2015,51.37,51.37,51.37,51.37,,3.26%,Iron Ore Fines 62%
