Date,Price,Open,High,Low,Vol.,Change %,Type
11/03/2016,85.5,85.6,86.0,85.6,0.07K,1.06%,Rotterdam Coal
11/02/2016,84.6,85.0,85.75,85.0,0.03K,-1.51%,Rotterdam Coal
11/01/2016,85.9,86.3,86.3,86.0,0.07K,1.84%,Rotterdam Coal
10/31/2016,84.35,84.35,84.35,84.35,0.06K,6.03%,Rotterdam Coal
10/28/2016,79.55,79.55,79.55,79.55,,0.13%,Rotterdam Coal
10/27/2016,79.45,79.45,79.45,79.45,,-0.06%,Rotterdam Coal
10/26/2016,79.5,79.5,79.5,79.5,,0.32%,Rotterdam Coal
10/25/2016,79.25,79.25,79.25,79.25,,0.00%,Rotterdam Coal
10/24/2016,79.25,79.25,79.25,79.25,,0.13%,Rotterdam Coal
10/21/2016,79.15,79.15,79.15,79.15,,0.83%,Rotterdam Coal
10/20/2016,78.5,78.5,78.5,78.5,,0.32%,Rotterdam Coal
10/19/2016,78.25,79.8,79.8,79.5,0.02K,-2.31%,Rotterdam Coal
10/18/2016,80.1,80.1,80.1,80.1,0.02K,3.42%,Rotterdam Coal
10/17/2016,77.45,77.45,77.45,77.45,,2.24%,Rotterdam Coal
10/14/2016,75.75,75.75,75.75,75.75,0.03K,1.00%,Rotterdam Coal
10/13/2016,75.0,75.6,75.6,75.6,0.06K,0.13%,Rotterdam Coal
10/12/2016,74.9,74.4,75.0,74.4,0.02K,0.81%,Rotterdam Coal
10/11/2016,74.3,74.25,74.45,74.2,0.01K,-1.78%,Rotterdam Coal
10/10/2016,75.65,75.65,75.65,75.65,0.02K,-1.43%,Rotterdam Coal
10/07/2016,76.75,77.0,77.0,77.0,0.08K,-0.58%,Rotterdam Coal
10/06/2016,77.2,77.2,77.2,77.2,0.09K,1.98%,Rotterdam Coal
10/05/2016,75.7,75.7,75.7,75.7,0.12K,0.13%,Rotterdam Coal
10/04/2016,75.6,75.6,75.6,75.6,0.01K,1.14%,Rotterdam Coal
10/03/2016,74.75,73.1,73.5,73.1,0.04K,19.03%,Rotterdam Coal
09/30/2016,62.8,62.8,62.8,62.8,,-0.08%,Rotterdam Coal
09/29/2016,62.85,62.85,62.85,62.85,,0.08%,Rotterdam Coal
09/28/2016,62.8,62.8,62.8,62.8,0.01K,0.88%,Rotterdam Coal
09/27/2016,62.25,62.25,62.25,62.25,0.01K,-0.48%,Rotterdam Coal
09/26/2016,62.55,62.55,62.55,62.55,,-0.08%,Rotterdam Coal
09/23/2016,62.6,62.6,62.6,62.6,,0.81%,Rotterdam Coal
09/22/2016,62.1,62.1,62.1,62.1,0.01K,-0.24%,Rotterdam Coal
09/21/2016,62.25,62.25,62.25,62.25,0.02K,1.22%,Rotterdam Coal
09/20/2016,61.5,61.5,61.5,61.5,,0.00%,Rotterdam Coal
09/19/2016,61.5,61.5,61.5,61.5,0.01K,0.65%,Rotterdam Coal
09/16/2016,61.1,61.1,61.1,61.1,0.02K,0.00%,Rotterdam Coal
09/15/2016,61.1,61.1,61.1,61.1,0.01K,0.99%,Rotterdam Coal
09/14/2016,60.5,60.5,60.5,60.5,,-0.49%,Rotterdam Coal
09/13/2016,60.8,60.8,60.8,60.8,,0.75%,Rotterdam Coal
09/12/2016,60.35,60.35,60.35,60.35,0.05K,0.42%,Rotterdam Coal
09/09/2016,60.1,60.1,60.1,60.1,,0.42%,Rotterdam Coal
09/08/2016,59.85,59.85,59.85,59.85,0.04K,-1.07%,Rotterdam Coal
09/07/2016,60.5,60.7,60.7,60.7,0.01K,-2.02%,Rotterdam Coal
09/06/2016,61.75,61.75,61.75,61.75,0.06K,0.32%,Rotterdam Coal
09/05/2016,61.55,61.55,61.55,61.55,0.07K,-0.57%,Rotterdam Coal
09/02/2016,61.9,61.9,61.9,61.9,0.04K,1.06%,Rotterdam Coal
09/01/2016,61.25,61.25,61.25,61.25,0.06K,-0.08%,Rotterdam Coal
08/31/2016,61.3,61.3,61.3,61.3,0.06K,0.16%,Rotterdam Coal
08/30/2016,61.2,61.2,61.2,61.2,,2.43%,Rotterdam Coal
08/29/2016,59.75,59.75,59.75,59.75,,-0.91%,Rotterdam Coal
08/26/2016,60.3,60.3,60.3,60.3,,0.17%,Rotterdam Coal
08/25/2016,60.2,60.2,60.2,60.2,,0.50%,Rotterdam Coal
08/24/2016,59.9,59.9,59.9,59.9,,-0.25%,Rotterdam Coal
08/23/2016,60.05,60.05,60.05,60.05,,-0.50%,Rotterdam Coal
08/22/2016,60.35,60.35,60.35,60.35,,0.42%,Rotterdam Coal
08/19/2016,60.1,60.1,60.1,60.1,,-0.66%,Rotterdam Coal
08/18/2016,60.5,60.5,60.5,60.5,,-0.90%,Rotterdam Coal
08/17/2016,61.05,61.05,61.05,61.05,,0.00%,Rotterdam Coal
08/16/2016,61.05,61.05,61.05,61.05,0.08K,0.08%,Rotterdam Coal
08/15/2016,61.0,61.0,61.0,61.0,0.01K,-0.73%,Rotterdam Coal
08/12/2016,61.45,61.45,61.45,61.45,0.01K,0.74%,Rotterdam Coal
08/11/2016,61.0,60.3,60.3,60.3,0.01K,2.18%,Rotterdam Coal
08/10/2016,59.7,59.7,59.7,59.7,0.03K,-1.81%,Rotterdam Coal
08/09/2016,60.8,60.8,60.8,60.8,0.01K,1.08%,Rotterdam Coal
08/08/2016,60.15,60.15,60.15,60.15,0.04K,4.16%,Rotterdam Coal
08/05/2016,57.75,58.75,58.75,58.35,0.15K,-2.37%,Rotterdam Coal
08/04/2016,59.15,60.4,60.4,60.25,0.13K,-3.19%,Rotterdam Coal
08/03/2016,61.1,61.2,61.2,61.1,0.15K,-0.81%,Rotterdam Coal
08/02/2016,61.6,61.6,61.6,61.6,0.05K,-0.24%,Rotterdam Coal
08/01/2016,61.75,61.75,61.75,61.75,0.10K,8.05%,Rotterdam Coal
07/29/2016,57.15,57.15,57.15,57.15,,0.00%,Rotterdam Coal
07/28/2016,57.15,57.15,57.15,57.15,,-0.09%,Rotterdam Coal
07/27/2016,57.2,57.2,57.2,57.2,,0.18%,Rotterdam Coal
07/26/2016,57.1,57.1,57.1,57.1,0.01K,0.18%,Rotterdam Coal
07/25/2016,57.0,57.0,57.0,57.0,,0.53%,Rotterdam Coal
07/22/2016,56.7,56.7,56.7,56.7,0.01K,-0.44%,Rotterdam Coal
07/21/2016,56.95,56.95,56.95,56.95,,0.00%,Rotterdam Coal
07/20/2016,56.95,56.95,56.95,56.95,0.08K,-0.35%,Rotterdam Coal
07/19/2016,57.15,57.15,57.15,57.15,,-0.78%,Rotterdam Coal
07/18/2016,57.6,57.6,57.6,57.6,0.04K,-0.60%,Rotterdam Coal
07/15/2016,57.95,57.95,57.95,57.95,0.05K,-0.26%,Rotterdam Coal
07/14/2016,58.1,58.1,58.1,58.1,0.01K,-0.17%,Rotterdam Coal
07/13/2016,58.2,58.2,58.2,58.2,0.01K,0.87%,Rotterdam Coal
07/12/2016,57.7,57.7,57.7,57.7,,2.40%,Rotterdam Coal
07/11/2016,56.35,56.35,56.35,56.35,0.07K,-0.18%,Rotterdam Coal
07/08/2016,56.45,56.45,56.45,56.45,0.14K,-1.14%,Rotterdam Coal
07/07/2016,57.1,57.1,57.1,57.1,0.10K,0.97%,Rotterdam Coal
07/06/2016,56.55,56.55,56.55,56.55,0.02K,0.00%,Rotterdam Coal
07/05/2016,56.55,56.55,56.55,56.55,0.01K,-0.88%,Rotterdam Coal
07/04/2016,57.05,57.05,57.05,57.05,0.06K,1.15%,Rotterdam Coal
07/01/2016,56.4,56.4,56.4,56.4,,2.55%,Rotterdam Coal
06/30/2016,55.0,55.0,55.0,55.0,,2.33%,Rotterdam Coal
06/29/2016,53.75,53.75,53.75,53.75,0.02K,0.56%,Rotterdam Coal
06/28/2016,53.45,53.45,53.45,53.45,0.06K,0.85%,Rotterdam Coal
06/27/2016,53.0,53.15,53.15,53.15,0.04K,3.31%,Rotterdam Coal
06/24/2016,51.3,51.3,51.3,51.3,,0.00%,Rotterdam Coal
06/23/2016,51.3,51.3,51.3,51.3,,0.00%,Rotterdam Coal
06/22/2016,51.3,51.3,51.3,51.3,,0.20%,Rotterdam Coal
06/21/2016,51.2,51.2,51.2,51.2,,-0.58%,Rotterdam Coal
06/20/2016,51.5,51.5,51.5,51.5,,1.18%,Rotterdam Coal
06/17/2016,50.9,51.0,51.0,51.0,0.00K,0.39%,Rotterdam Coal
06/16/2016,50.7,50.7,50.7,50.7,,0.20%,Rotterdam Coal
06/15/2016,50.6,50.6,50.6,50.6,0.02K,0.30%,Rotterdam Coal
06/14/2016,50.45,50.45,50.45,50.45,,0.10%,Rotterdam Coal
06/13/2016,50.4,50.4,50.4,50.4,0.02K,0.10%,Rotterdam Coal
06/10/2016,50.35,50.8,50.8,50.8,0.00K,-0.79%,Rotterdam Coal
06/09/2016,50.75,50.85,50.85,50.85,0.16K,-0.49%,Rotterdam Coal
06/08/2016,51.0,51.0,51.0,51.0,0.03K,-1.83%,Rotterdam Coal
06/07/2016,51.95,52.0,52.0,52.0,0.03K,-1.24%,Rotterdam Coal
06/06/2016,52.6,53.0,53.0,53.0,0.04K,1.54%,Rotterdam Coal
06/03/2016,51.8,51.9,51.9,51.9,0.02K,1.37%,Rotterdam Coal
06/02/2016,51.1,51.1,51.1,51.1,0.04K,0.69%,Rotterdam Coal
06/01/2016,50.75,50.75,50.75,50.75,0.03K,-0.78%,Rotterdam Coal
05/31/2016,51.15,51.15,51.15,51.15,0.02K,0.49%,Rotterdam Coal
05/30/2016,50.9,50.9,50.9,50.9,,5.60%,Rotterdam Coal
05/27/2016,48.2,48.2,48.2,48.2,,0.00%,Rotterdam Coal
05/26/2016,48.2,48.2,48.2,48.2,,0.31%,Rotterdam Coal
05/25/2016,48.05,48.05,48.05,48.05,,0.31%,Rotterdam Coal
05/24/2016,47.9,47.9,47.9,47.9,,0.21%,Rotterdam Coal
05/23/2016,47.8,47.8,47.8,47.8,,-0.42%,Rotterdam Coal
05/20/2016,48.0,48.0,48.15,48.0,0.06K,0.31%,Rotterdam Coal
05/19/2016,47.85,48.0,48.0,47.85,0.01K,-0.42%,Rotterdam Coal
05/18/2016,48.05,47.95,47.95,47.95,0.02K,-0.41%,Rotterdam Coal
05/17/2016,48.25,48.3,48.3,48.3,0.04K,0.10%,Rotterdam Coal
05/16/2016,48.2,48.2,48.2,48.2,0.00K,0.63%,Rotterdam Coal
05/13/2016,47.9,47.9,47.9,47.9,,0.00%,Rotterdam Coal
05/12/2016,47.9,48.1,48.1,47.95,0.00K,0.10%,Rotterdam Coal
05/11/2016,47.85,47.7,47.75,47.7,0.01K,1.06%,Rotterdam Coal
05/10/2016,47.35,47.35,47.35,47.35,0.01K,0.32%,Rotterdam Coal
05/09/2016,47.2,47.3,47.3,47.3,0.01K,-0.11%,Rotterdam Coal
05/06/2016,47.25,47.2,47.4,47.2,0.03K,1.83%,Rotterdam Coal
05/05/2016,46.4,46.4,46.4,46.4,,1.31%,Rotterdam Coal
05/04/2016,45.8,45.8,45.8,45.8,0.17K,0.77%,Rotterdam Coal
05/03/2016,45.45,45.45,45.45,45.45,0.11K,-0.87%,Rotterdam Coal
05/02/2016,45.85,45.85,45.85,45.85,,0.22%,Rotterdam Coal
04/29/2016,45.75,45.75,45.75,45.75,,0.00%,Rotterdam Coal
04/28/2016,45.75,45.75,45.75,45.75,,0.11%,Rotterdam Coal
04/27/2016,45.7,45.7,45.7,45.7,0.01K,0.00%,Rotterdam Coal
04/26/2016,45.7,45.7,45.7,45.7,,0.11%,Rotterdam Coal
04/25/2016,45.65,45.65,45.65,45.65,0.01K,0.00%,Rotterdam Coal
04/22/2016,45.65,45.65,45.65,45.65,,0.22%,Rotterdam Coal
04/21/2016,45.55,45.55,45.55,45.55,0.01K,-0.44%,Rotterdam Coal
04/20/2016,45.75,45.75,45.75,45.75,0.01K,-0.65%,Rotterdam Coal
04/19/2016,46.05,46.05,46.05,46.05,,0.00%,Rotterdam Coal
04/18/2016,46.05,46.05,46.05,46.05,0.01K,0.66%,Rotterdam Coal
04/15/2016,45.75,45.75,45.75,45.75,0.09K,0.33%,Rotterdam Coal
04/14/2016,45.6,45.6,45.6,45.6,,1.67%,Rotterdam Coal
04/13/2016,44.85,44.85,44.85,44.85,,0.00%,Rotterdam Coal
04/12/2016,44.85,44.85,44.85,44.85,0.02K,-0.22%,Rotterdam Coal
04/11/2016,44.95,44.95,44.95,44.95,,0.56%,Rotterdam Coal
04/08/2016,44.7,44.7,44.7,44.7,0.05K,1.71%,Rotterdam Coal
04/07/2016,43.95,43.95,43.95,43.95,0.05K,-1.12%,Rotterdam Coal
04/06/2016,44.45,44.45,44.45,44.45,0.02K,-0.56%,Rotterdam Coal
04/05/2016,44.7,44.7,44.7,44.7,0.04K,0.22%,Rotterdam Coal
04/04/2016,44.6,44.6,44.6,44.6,0.07K,-0.56%,Rotterdam Coal
04/01/2016,44.85,44.85,44.85,44.85,,-0.22%,Rotterdam Coal
03/31/2016,44.95,44.95,44.95,44.95,0.01K,0.78%,Rotterdam Coal
03/30/2016,44.6,44.6,44.6,44.6,0.04K,0.34%,Rotterdam Coal
03/29/2016,44.45,44.45,44.45,44.45,,-0.34%,Rotterdam Coal
03/28/2016,44.6,44.6,44.6,44.6,,-3.57%,Rotterdam Coal
03/24/2016,46.25,46.25,46.25,46.25,,0.00%,Rotterdam Coal
03/23/2016,46.25,46.25,46.25,46.25,,-0.11%,Rotterdam Coal
03/22/2016,46.3,46.3,46.3,46.3,,-0.54%,Rotterdam Coal
03/21/2016,46.55,46.55,46.55,46.55,,-0.11%,Rotterdam Coal
03/18/2016,46.6,46.6,46.6,46.6,,0.43%,Rotterdam Coal
03/17/2016,46.4,46.4,46.4,46.4,,0.98%,Rotterdam Coal
03/16/2016,45.95,45.95,45.95,45.95,,0.11%,Rotterdam Coal
03/15/2016,45.9,45.9,45.9,45.9,,0.00%,Rotterdam Coal
03/14/2016,45.9,45.9,45.9,45.9,0.02K,-1.08%,Rotterdam Coal
03/11/2016,46.4,46.4,46.4,46.4,0.01K,-0.32%,Rotterdam Coal
03/10/2016,46.55,46.55,46.55,46.55,,0.00%,Rotterdam Coal
03/09/2016,46.55,46.55,46.55,46.55,0.01K,0.54%,Rotterdam Coal
03/08/2016,46.3,46.3,46.3,46.3,,-0.86%,Rotterdam Coal
03/07/2016,46.7,46.7,46.7,46.7,0.07K,0.76%,Rotterdam Coal
03/04/2016,46.35,46.35,46.35,46.35,,0.87%,Rotterdam Coal
03/03/2016,45.95,45.95,45.95,45.95,0.02K,2.80%,Rotterdam Coal
03/02/2016,44.7,44.7,44.7,44.7,,-0.11%,Rotterdam Coal
03/01/2016,44.75,44.75,44.75,44.75,0.14K,1.02%,Rotterdam Coal
02/29/2016,44.3,44.3,44.3,44.3,0.01K,1.03%,Rotterdam Coal
02/26/2016,43.85,43.85,43.85,43.85,,0.11%,Rotterdam Coal
02/25/2016,43.8,43.8,43.8,43.8,,-0.11%,Rotterdam Coal
02/24/2016,43.85,43.85,43.85,43.85,0.02K,-0.34%,Rotterdam Coal
02/23/2016,44.0,44.0,44.0,44.0,,0.92%,Rotterdam Coal
02/22/2016,43.6,43.6,43.6,43.6,,0.23%,Rotterdam Coal
02/19/2016,43.5,43.5,43.5,43.5,,0.23%,Rotterdam Coal
02/18/2016,43.4,43.4,43.4,43.4,0.01K,-0.34%,Rotterdam Coal
02/17/2016,43.55,43.55,43.55,43.55,,0.23%,Rotterdam Coal
02/16/2016,43.45,43.45,43.45,43.45,0.04K,-0.11%,Rotterdam Coal
02/15/2016,43.5,43.5,43.5,43.5,,-0.11%,Rotterdam Coal
02/12/2016,43.55,43.55,43.55,43.55,0.01K,-0.11%,Rotterdam Coal
02/11/2016,43.6,43.6,43.6,43.6,,0.00%,Rotterdam Coal
02/10/2016,43.6,43.6,43.6,43.6,,-0.23%,Rotterdam Coal
02/09/2016,43.7,43.7,43.7,43.7,0.08K,-1.02%,Rotterdam Coal
02/08/2016,44.15,44.15,44.15,44.15,,0.00%,Rotterdam Coal
02/05/2016,44.15,44.15,44.15,44.15,0.27K,-0.79%,Rotterdam Coal
02/04/2016,44.5,44.5,44.5,44.5,0.23K,-1.55%,Rotterdam Coal
02/03/2016,45.2,45.2,45.2,45.2,0.14K,0.33%,Rotterdam Coal
02/02/2016,45.05,45.05,45.05,45.05,0.06K,1.69%,Rotterdam Coal
02/01/2016,44.3,44.3,44.3,44.3,0.01K,-3.17%,Rotterdam Coal
01/29/2016,45.75,45.75,45.75,45.75,,0.00%,Rotterdam Coal
01/28/2016,45.75,45.75,45.75,45.75,,0.11%,Rotterdam Coal
01/27/2016,45.7,45.7,45.7,45.7,,0.00%,Rotterdam Coal
01/26/2016,45.7,45.7,45.7,45.7,0.01K,0.00%,Rotterdam Coal
01/25/2016,45.7,45.7,45.7,45.7,,-0.33%,Rotterdam Coal
01/22/2016,45.85,45.85,45.85,45.85,0.01K,0.11%,Rotterdam Coal
01/21/2016,45.8,45.8,45.8,45.8,,0.77%,Rotterdam Coal
01/20/2016,45.45,45.45,45.45,45.45,0.02K,0.00%,Rotterdam Coal
01/19/2016,45.45,45.45,45.45,45.45,,0.33%,Rotterdam Coal
01/18/2016,45.3,45.3,45.3,45.3,,-0.11%,Rotterdam Coal
01/15/2016,45.35,45.35,45.35,45.35,,-0.77%,Rotterdam Coal
01/14/2016,45.7,45.7,45.7,45.7,0.02K,-0.33%,Rotterdam Coal
01/13/2016,45.85,45.85,45.85,45.85,0.01K,-0.76%,Rotterdam Coal
01/12/2016,46.2,46.2,46.2,46.2,0.09K,-1.07%,Rotterdam Coal
01/11/2016,46.7,46.7,46.7,46.7,,-0.95%,Rotterdam Coal
01/08/2016,47.15,47.15,47.15,47.15,0.13K,-2.78%,Rotterdam Coal
01/07/2016,48.5,48.5,48.5,48.5,,0.10%,Rotterdam Coal
01/06/2016,48.45,48.45,48.45,48.45,0.03K,1.47%,Rotterdam Coal
01/05/2016,47.75,47.75,47.75,47.75,0.05K,0.10%,Rotterdam Coal
01/04/2016,47.7,47.7,47.7,47.7,,0.53%,Rotterdam Coal
12/31/2015,47.45,48.05,48.05,48.05,,0.11%,Rotterdam Coal
12/30/2015,47.4,47.4,47.4,47.4,0.01K,0.00%,Rotterdam Coal
12/29/2015,47.4,47.4,47.4,47.4,,0.85%,Rotterdam Coal
12/28/2015,47.0,47.0,47.0,47.0,,-1.67%,Rotterdam Coal
12/24/2015,47.8,47.8,47.8,47.8,,0.00%,Rotterdam Coal
12/23/2015,47.8,47.8,47.8,47.8,,0.42%,Rotterdam Coal
12/22/2015,47.6,47.6,47.6,47.6,0.00K,0.00%,Rotterdam Coal
12/21/2015,47.6,47.6,47.6,47.6,,-0.42%,Rotterdam Coal
12/18/2015,47.8,47.8,47.8,47.8,,0.10%,Rotterdam Coal
12/17/2015,47.75,47.75,47.75,47.75,0.07K,0.00%,Rotterdam Coal
12/16/2015,47.75,47.75,47.75,47.75,,0.10%,Rotterdam Coal
12/15/2015,47.7,47.7,47.7,47.7,,0.10%,Rotterdam Coal
12/14/2015,47.65,47.65,47.65,47.65,0.07K,0.63%,Rotterdam Coal
12/11/2015,47.35,47.35,47.35,47.35,,-0.11%,Rotterdam Coal
12/10/2015,47.4,47.4,47.4,47.4,0.02K,-0.11%,Rotterdam Coal
12/09/2015,47.45,47.45,47.45,47.45,0.08K,0.11%,Rotterdam Coal
12/08/2015,47.4,47.4,47.4,47.4,0.03K,-0.73%,Rotterdam Coal
12/07/2015,47.75,47.75,47.75,47.75,0.02K,-1.65%,Rotterdam Coal
12/04/2015,48.55,48.55,48.55,48.55,0.01K,-0.82%,Rotterdam Coal
12/03/2015,48.95,48.95,48.95,48.95,,-0.31%,Rotterdam Coal
12/02/2015,49.1,49.1,49.1,49.1,,-1.21%,Rotterdam Coal
12/01/2015,49.7,49.7,49.7,49.7,,-0.50%,Rotterdam Coal
11/30/2015,49.95,49.95,49.95,49.95,0.06K,-7.24%,Rotterdam Coal
11/27/2015,53.85,53.85,53.85,53.85,,0.00%,Rotterdam Coal
11/26/2015,53.85,53.85,53.85,53.85,,-0.19%,Rotterdam Coal
11/25/2015,53.95,53.95,53.95,53.95,,0.00%,Rotterdam Coal
11/24/2015,53.95,53.95,53.95,53.95,,-0.09%,Rotterdam Coal
11/23/2015,54.0,54.0,54.0,54.0,,-0.64%,Rotterdam Coal
11/20/2015,54.35,54.35,54.35,54.35,,-0.37%,Rotterdam Coal
11/19/2015,54.55,54.55,54.55,54.55,,-0.09%,Rotterdam Coal
11/18/2015,54.6,54.6,54.6,54.6,,0.28%,Rotterdam Coal
11/17/2015,54.45,54.45,54.45,54.45,0.03K,0.93%,Rotterdam Coal
11/16/2015,53.95,53.95,53.95,53.95,0.01K,0.94%,Rotterdam Coal
11/13/2015,53.45,53.45,53.45,53.45,,0.00%,Rotterdam Coal
11/12/2015,53.45,53.45,53.45,53.45,,-0.09%,Rotterdam Coal
11/11/2015,53.5,53.5,53.5,53.5,,0.47%,Rotterdam Coal
11/10/2015,53.25,53.25,53.25,53.25,,0.47%,Rotterdam Coal
11/09/2015,53.0,53.0,53.0,53.0,0.01K,-0.56%,Rotterdam Coal
11/06/2015,53.3,53.3,53.3,53.3,,0.28%,Rotterdam Coal
11/05/2015,53.15,53.15,53.15,53.15,,0.00%,Rotterdam Coal
11/04/2015,53.15,53.15,53.15,53.15,0.04K,-0.84%,Rotterdam Coal
11/03/2015,53.6,53.6,53.6,53.6,0.04K,0.75%,Rotterdam Coal
11/02/2015,53.2,53.2,53.2,53.2,0.04K,1.43%,Rotterdam Coal
10/30/2015,52.45,52.45,52.45,52.45,,-0.10%,Rotterdam Coal
10/29/2015,52.5,52.5,52.5,52.5,,-0.10%,Rotterdam Coal
10/28/2015,52.55,52.55,52.55,52.55,,-0.19%,Rotterdam Coal
10/27/2015,52.65,52.65,52.65,52.65,,0.38%,Rotterdam Coal
10/26/2015,52.45,52.45,52.45,52.45,,0.58%,Rotterdam Coal
10/23/2015,52.15,52.15,52.15,52.15,0.01K,0.38%,Rotterdam Coal
10/22/2015,51.95,51.95,51.95,51.95,,0.10%,Rotterdam Coal
10/21/2015,51.9,51.9,51.9,51.9,,0.00%,Rotterdam Coal
10/20/2015,51.9,51.9,51.9,51.9,,0.10%,Rotterdam Coal
10/19/2015,51.85,51.85,51.85,51.85,,0.00%,Rotterdam Coal
10/16/2015,51.85,51.85,51.85,51.85,,0.19%,Rotterdam Coal
10/15/2015,51.75,51.75,51.75,51.75,0.03K,0.19%,Rotterdam Coal
10/14/2015,51.65,51.65,51.65,51.65,0.21K,-0.48%,Rotterdam Coal
10/13/2015,51.9,51.9,51.9,51.9,,-0.29%,Rotterdam Coal
10/12/2015,52.05,52.05,52.05,52.05,,-0.67%,Rotterdam Coal
10/09/2015,52.4,52.4,52.4,52.4,0.01K,0.48%,Rotterdam Coal
10/08/2015,52.15,52.15,52.15,52.15,,-0.19%,Rotterdam Coal
10/07/2015,52.25,52.25,52.25,52.25,0.01K,-0.76%,Rotterdam Coal
10/06/2015,52.65,52.65,52.65,52.65,0.06K,1.25%,Rotterdam Coal
10/05/2015,52.0,52.0,52.0,52.0,0.08K,1.76%,Rotterdam Coal
10/02/2015,51.1,51.1,51.1,51.1,0.02K,0.20%,Rotterdam Coal
10/01/2015,51.0,51.0,51.0,51.0,0.02K,-0.78%,Rotterdam Coal
09/30/2015,51.4,51.6,51.6,51.6,0.04K,-1.34%,Rotterdam Coal
09/29/2015,52.1,52.1,52.1,52.1,0.05K,0.10%,Rotterdam Coal
09/28/2015,52.05,52.05,52.05,52.05,0.07K,-3.34%,Rotterdam Coal
09/25/2015,53.85,53.85,53.85,53.85,,0.00%,Rotterdam Coal
09/24/2015,53.85,53.85,53.85,53.85,,-0.09%,Rotterdam Coal
09/23/2015,53.9,53.9,53.9,53.9,,0.00%,Rotterdam Coal
09/22/2015,53.9,53.9,53.9,53.9,,-0.19%,Rotterdam Coal
09/21/2015,54.0,54.0,54.0,54.0,,-0.18%,Rotterdam Coal
09/18/2015,54.1,54.1,54.1,54.1,0.02K,-0.09%,Rotterdam Coal
09/17/2015,54.15,54.15,54.15,54.15,,0.00%,Rotterdam Coal
09/16/2015,54.15,54.15,54.15,54.15,0.01K,1.12%,Rotterdam Coal
09/15/2015,53.55,53.55,53.55,53.55,0.01K,-0.19%,Rotterdam Coal
09/14/2015,53.65,53.65,53.65,53.65,0.02K,-0.37%,Rotterdam Coal
09/11/2015,53.85,53.85,53.85,53.85,0.02K,0.09%,Rotterdam Coal
09/10/2015,53.8,53.8,53.8,53.8,,0.37%,Rotterdam Coal
09/09/2015,53.6,53.6,53.6,53.6,,-0.56%,Rotterdam Coal
09/08/2015,53.9,53.9,53.9,53.9,0.02K,0.47%,Rotterdam Coal
09/07/2015,53.65,53.65,53.65,53.65,0.08K,-1.65%,Rotterdam Coal
09/04/2015,54.55,54.55,54.55,54.55,,-1.09%,Rotterdam Coal
09/03/2015,55.15,55.15,55.15,55.15,0.01K,0.55%,Rotterdam Coal
09/02/2015,54.85,54.85,54.85,54.85,,-0.18%,Rotterdam Coal
09/01/2015,54.95,55.25,55.25,55.25,0.11K,-1.52%,Rotterdam Coal
08/28/2015,55.8,55.8,55.8,55.8,,0.00%,Rotterdam Coal
08/27/2015,55.8,55.8,55.8,55.8,,0.00%,Rotterdam Coal
08/26/2015,55.8,55.8,55.8,55.8,,0.00%,Rotterdam Coal
08/25/2015,55.8,55.8,55.8,55.8,,0.00%,Rotterdam Coal
08/24/2015,55.8,55.8,55.8,55.8,,-0.18%,Rotterdam Coal
08/21/2015,55.9,55.9,55.9,55.9,,-0.09%,Rotterdam Coal
08/20/2015,55.95,55.95,55.95,55.95,0.07K,0.00%,Rotterdam Coal
08/19/2015,55.95,55.95,55.95,55.95,0.02K,-0.18%,Rotterdam Coal
08/18/2015,56.05,56.05,56.05,56.05,0.04K,-0.44%,Rotterdam Coal
08/17/2015,56.3,56.3,56.3,56.3,0.03K,0.00%,Rotterdam Coal
08/14/2015,56.3,56.3,56.3,56.3,0.02K,-0.44%,Rotterdam Coal
08/13/2015,56.55,56.55,56.55,56.55,0.01K,0.27%,Rotterdam Coal
08/12/2015,56.4,56.4,56.4,56.4,0.01K,0.00%,Rotterdam Coal
08/11/2015,56.4,56.4,56.4,56.4,0.03K,-1.74%,Rotterdam Coal
08/10/2015,57.4,57.4,57.4,57.4,,0.44%,Rotterdam Coal
08/07/2015,57.15,57.15,57.15,57.15,0.07K,-1.21%,Rotterdam Coal
08/06/2015,57.85,57.85,57.85,57.85,0.05K,0.61%,Rotterdam Coal
08/05/2015,57.5,56.8,56.8,56.8,0.01K,0.79%,Rotterdam Coal
08/04/2015,57.05,57.05,57.05,57.05,0.07K,1.15%,Rotterdam Coal
08/03/2015,56.4,56.4,56.4,56.4,0.04K,-3.51%,Rotterdam Coal
07/31/2015,58.45,58.45,58.45,58.45,,0.00%,Rotterdam Coal
07/30/2015,58.45,58.45,58.45,58.45,0.01K,0.00%,Rotterdam Coal
07/29/2015,58.45,58.45,58.45,58.45,,0.00%,Rotterdam Coal
07/28/2015,58.45,58.45,58.45,58.45,0.01K,-0.17%,Rotterdam Coal
07/27/2015,58.55,58.55,58.55,58.55,0.02K,0.00%,Rotterdam Coal
07/24/2015,58.55,58.55,58.55,58.55,0.02K,0.09%,Rotterdam Coal
07/23/2015,58.5,58.5,58.5,58.5,,-0.17%,Rotterdam Coal
07/22/2015,58.6,58.6,58.6,58.6,,0.00%,Rotterdam Coal
07/21/2015,58.6,58.6,58.6,58.6,,0.09%,Rotterdam Coal
07/20/2015,58.55,58.55,58.55,58.55,,0.26%,Rotterdam Coal
07/17/2015,58.4,58.4,58.4,58.4,,0.09%,Rotterdam Coal
