Date,Price,Open,High,Low,Vol.,Change %,Type
12/08/2021,"2,590.00","2,590.00","2,590.00","2,590.00",,0.00%,Coking Coal
12/07/2021,"2,590.00","2,590.00","2,590.00","2,590.00",0.00K,-5.89%,Coking Coal
12/06/2021,"2,752.00","2,752.00","2,752.00","2,752.00",0.00K,2.88%,Coking Coal
12/03/2021,"2,675.00","2,680.00","2,680.00","2,670.00",0.00K,-4.33%,Coking Coal
12/02/2021,"2,796.00","2,796.00","2,796.00","2,796.00",,0.00%,Coking Coal
12/01/2021,"2,796.00","2,798.00","2,800.00","2,790.00",0.00K,8.20%,Coking Coal
11/30/2021,"2,584.00","2,579.00","2,599.50","2,518.50",0.09K,1.10%,Coking Coal
11/29/2021,"2,556.00","2,495.50","2,574.00","2,495.50",0.02K,0.00%,Coking Coal
11/26/2021,"2,556.00","2,588.50","2,588.50","2,508.00",0.02K,-2.01%,Coking Coal
11/25/2021,"2,608.50","2,567.50","2,637.00","2,567.50",0.03K,1.07%,Coking Coal
11/24/2021,"2,581.00","2,549.50","2,594.00","2,537.00",0.12K,2.24%,Coking Coal
11/23/2021,"2,524.50","2,519.00","2,544.50","2,500.50",0.03K,2.54%,Coking Coal
11/22/2021,"2,462.00","2,423.00","2,494.50","2,412.00",0.02K,1.88%,Coking Coal
11/19/2021,"2,416.50","2,364.00","2,472.00","2,360.50",0.07K,2.20%,Coking Coal
11/18/2021,"2,364.50","2,388.00","2,388.00","2,348.50",0.01K,-1.29%,Coking Coal
11/17/2021,"2,395.50","2,475.00","2,475.00","2,332.50",0.05K,-3.83%,Coking Coal
11/16/2021,"2,491.00","2,494.50","2,540.00","2,468.50",0.03K,-4.32%,Coking Coal
11/15/2021,"2,603.50","2,755.50","2,755.50","2,518.50",0.04K,-25.56%,Coking Coal
11/12/2021,"3,497.50","3,497.50","3,497.50","3,497.50",,2.87%,Coking Coal
11/11/2021,"3,400.00","3,400.00","3,400.00","3,400.00",0.00K,0.00%,Coking Coal
11/10/2021,"3,400.00","3,400.00","3,400.00","3,400.00",0.00K,0.00%,Coking Coal
11/09/2021,"3,400.00","3,400.00","3,400.00","3,400.00",0.00K,0.00%,Coking Coal
11/08/2021,"3,400.00","3,400.00","3,400.00","3,400.00",0.11K,0.00%,Coking Coal
11/05/2021,"3,400.00","3,400.00","3,400.00","3,400.00",0.00K,-0.19%,Coking Coal
11/04/2021,"3,406.50","3,400.00","3,550.00","3,400.00",0.02K,-4.04%,Coking Coal
11/03/2021,"3,550.00","3,550.00","3,550.00","3,550.00",,-1.14%,Coking Coal
11/02/2021,"3,591.00","3,620.00","3,620.00","3,550.00",0.03K,-0.33%,Coking Coal
11/01/2021,"3,603.00","3,600.00","3,640.00","3,500.00",0.10K,-0.14%,Coking Coal
10/29/2021,"3,608.00","3,400.00","3,750.00","3,320.00",0.65K,4.34%,Coking Coal
10/28/2021,"3,458.00","3,623.00","3,741.00","3,393.00",0.77K,-7.25%,Coking Coal
10/27/2021,"3,728.50","3,800.00","3,846.00","3,590.50",0.49K,-2.64%,Coking Coal
10/26/2021,"3,829.50","3,818.50","3,887.00","3,770.50",0.34K,1.40%,Coking Coal
10/25/2021,"3,776.50","3,733.00","3,870.00","3,701.00",0.28K,4.38%,Coking Coal
10/22/2021,"3,618.00","3,514.00","3,706.00","3,514.00",0.56K,-4.83%,Coking Coal
10/21/2021,"3,801.50","3,801.50","3,801.50","3,801.50",,-4.84%,Coking Coal
10/20/2021,"3,995.00","3,995.00","3,995.00","3,995.00",,0.00%,Coking Coal
10/19/2021,"3,995.00","3,995.00","3,995.00","3,995.00",,0.00%,Coking Coal
10/18/2021,"3,995.00","3,995.00","3,995.00","3,995.00",0.02K,0.11%,Coking Coal
10/15/2021,"3,990.50","3,851.00","3,995.00","3,851.00",0.03K,3.38%,Coking Coal
10/14/2021,"3,860.00","3,860.00","3,860.00","3,860.00",0.10K,0.00%,Coking Coal
10/13/2021,"3,860.00","3,860.00","3,861.00","3,860.00",0.04K,1.98%,Coking Coal
10/12/2021,"3,785.00","3,790.00","3,800.00","3,765.00",0.05K,0.37%,Coking Coal
10/11/2021,"3,771.00","3,785.00","3,790.00","3,733.00",0.17K,0.65%,Coking Coal
10/08/2021,"3,746.50","3,750.00","3,750.00","3,700.00",0.22K,-0.46%,Coking Coal
09/30/2021,"3,764.00","3,741.00","3,798.00","3,650.00",2.23K,1.02%,Coking Coal
09/29/2021,"3,726.00","3,702.00","3,740.50","3,690.00",1.21K,0.65%,Coking Coal
09/28/2021,"3,702.00","3,696.50","3,717.50","3,675.00",2.01K,0.78%,Coking Coal
09/27/2021,"3,673.50","3,685.00","3,700.50","3,630.00",1.57K,-0.08%,Coking Coal
09/24/2021,"3,676.50","3,690.00","3,714.00","3,609.00",1.03K,0.91%,Coking Coal
09/23/2021,"3,643.50","3,570.00","3,701.50","3,570.00",2.19K,3.29%,Coking Coal
09/22/2021,"3,527.50","3,420.00","3,595.00","3,420.00",1.78K,0.90%,Coking Coal
09/17/2021,"3,496.00","3,480.00","3,529.50","3,412.00",1.79K,-1.13%,Coking Coal
09/16/2021,"3,536.00","3,500.50","3,593.50","3,442.00",2.45K,2.76%,Coking Coal
09/15/2021,"3,441.00","3,398.50","3,513.00","3,365.00",4.31K,11.92%,Coking Coal
09/14/2021,"3,074.50","3,050.00","3,050.00","3,050.00",0.30K,3.99%,Coking Coal
09/13/2021,"2,956.50","2,952.00","3,250.00","2,950.00",0.44K,-7.71%,Coking Coal
09/10/2021,"3,203.50","3,252.00","3,252.50","3,150.00",0.02K,6.36%,Coking Coal
09/09/2021,"3,012.00","2,925.00","3,420.00","2,920.00",0.13K,-4.89%,Coking Coal
09/08/2021,"3,167.00","3,160.00","3,169.50","3,160.00",0.40K,-3.53%,Coking Coal
09/07/2021,"3,283.00","3,430.00","3,430.00","3,230.00",0.17K,-3.48%,Coking Coal
09/06/2021,"3,401.50","3,407.00","3,411.00","3,400.00",0.12K,7.30%,Coking Coal
09/03/2021,"3,170.00","3,174.50","3,201.00","3,170.00",0.21K,2.19%,Coking Coal
09/02/2021,"3,102.00","3,002.00","3,254.50","3,002.00",0.28K,2.94%,Coking Coal
09/01/2021,"3,013.50","2,993.00","3,039.50","2,988.50",1.20K,3.47%,Coking Coal
08/31/2021,"2,912.50","2,820.00","2,992.50","2,804.50",4.42K,3.28%,Coking Coal
08/30/2021,"2,820.00","2,845.00","2,879.00","2,774.00",3.08K,0.55%,Coking Coal
08/27/2021,"2,804.50","2,810.00","2,841.00","2,780.50",2.82K,-1.82%,Coking Coal
08/26/2021,"2,856.50","2,862.00","2,909.00","2,800.00",5.84K,0.63%,Coking Coal
08/25/2021,"2,838.50","2,770.00","2,879.00","2,770.00",5.19K,0.42%,Coking Coal
08/24/2021,"2,826.50","2,866.00","2,892.50","2,762.00",15.66K,0.52%,Coking Coal
08/23/2021,"2,812.00","2,845.00","2,924.00","2,688.00",56.81K,0.00%,Coking Coal
08/20/2021,"2,812.00","2,723.00","2,872.00","2,706.00",47.70K,5.97%,Coking Coal
08/19/2021,"2,653.50","2,555.00","2,723.00","2,540.00",72.94K,5.23%,Coking Coal
08/18/2021,"2,521.50","2,468.00","2,568.00","2,468.00",52.66K,4.00%,Coking Coal
08/17/2021,"2,424.50","2,408.00","2,466.50","2,400.00",36.68K,0.39%,Coking Coal
08/16/2021,"2,415.00","2,376.00","2,450.00","2,376.00",54.40K,11.99%,Coking Coal
08/13/2021,"2,156.50","2,050.00","2,050.00","2,050.00",0.01K,5.74%,Coking Coal
08/12/2021,"2,039.50","2,040.00","2,040.00","2,035.50",0.03K,-7.80%,Coking Coal
08/11/2021,"2,212.00","2,050.00","2,300.00","2,006.50",0.06K,1.44%,Coking Coal
08/10/2021,"2,180.50","2,100.00","2,200.00","2,100.00",0.06K,1.89%,Coking Coal
08/09/2021,"2,140.00","2,140.00","2,140.00","2,140.00",0.01K,4.90%,Coking Coal
08/06/2021,"2,040.00","2,040.00","2,040.00","2,040.00",0.01K,-7.82%,Coking Coal
08/05/2021,"2,213.00","2,213.00","2,213.00","2,213.00",0.04K,7.95%,Coking Coal
08/04/2021,"2,050.00","2,050.00","2,050.00","2,050.00",0.00K,0.42%,Coking Coal
08/03/2021,"2,041.50","2,041.50","2,041.50","2,041.50",,0.00%,Coking Coal
08/02/2021,"2,041.50","2,276.00","2,276.00","1,955.00",0.01K,-3.82%,Coking Coal
07/30/2021,"2,122.50","2,149.50","2,188.00","2,120.00",0.31K,0.95%,Coking Coal
07/29/2021,"2,102.50","2,100.00","2,120.00","2,100.00",0.02K,1.67%,Coking Coal
07/28/2021,"2,068.00","2,023.00","2,099.50","2,020.00",0.47K,0.49%,Coking Coal
07/27/2021,"2,058.00","2,060.00","2,084.00","2,040.00",0.16K,1.03%,Coking Coal
07/26/2021,"2,037.00","2,057.00","2,087.00","2,021.00",0.13K,0.82%,Coking Coal
07/23/2021,"2,020.50","2,009.00","2,044.50","2,000.00",0.01K,1.08%,Coking Coal
07/22/2021,"1,999.00","2,005.00","2,014.50","1,980.50",0.05K,0.60%,Coking Coal
07/21/2021,"1,987.00","1,959.50","2,000.00","1,959.50",0.23K,1.40%,Coking Coal
07/20/2021,"1,959.50","1,933.00","1,989.50","1,933.00",0.03K,1.11%,Coking Coal
07/19/2021,"1,938.00","1,922.00","1,973.00","1,914.50",0.05K,0.83%,Coking Coal
07/16/2021,"1,922.00","1,944.00","1,958.00","1,908.00",0.16K,-1.13%,Coking Coal
07/15/2021,"1,944.00","1,954.50","1,987.50","1,911.00",0.09K,-11.19%,Coking Coal
07/14/2021,"2,189.00","2,200.00","2,200.00","2,025.00",0.11K,-0.50%,Coking Coal
07/13/2021,"2,200.00","2,200.00","2,200.00","2,200.00",0.10K,-2.22%,Coking Coal
07/12/2021,"2,250.00","2,250.00","2,250.00","2,250.00",0.10K,3.73%,Coking Coal
07/09/2021,"2,169.00","1,895.00","2,189.00","1,895.00",0.11K,6.85%,Coking Coal
07/08/2021,"2,030.00","2,200.50","2,200.50","2,025.00",0.10K,-7.73%,Coking Coal
07/07/2021,"2,200.00","2,200.00","2,200.50","2,200.00",0.10K,-0.05%,Coking Coal
07/06/2021,"2,201.00","2,201.00","2,201.00","2,201.00",,-4.74%,Coking Coal
07/05/2021,"2,310.50","2,310.00","2,312.00","2,310.00",0.00K,1.56%,Coking Coal
07/02/2021,"2,275.00","2,270.00","2,280.00","2,270.00",0.00K,0.22%,Coking Coal
07/01/2021,"2,270.00","2,270.00","2,270.00","2,270.00",0.10K,1.86%,Coking Coal
06/30/2021,"2,228.50","2,210.00","2,350.00","2,188.50",0.61K,0.47%,Coking Coal
06/29/2021,"2,218.00","2,260.00","2,271.00","2,190.50",0.72K,-1.84%,Coking Coal
06/28/2021,"2,259.50","2,260.00","2,275.00","2,208.00",0.68K,-0.31%,Coking Coal
06/25/2021,"2,266.50","2,273.00","2,278.50","2,234.00",0.04K,-0.02%,Coking Coal
06/24/2021,"2,267.00","2,263.50","2,272.50","2,241.50",0.27K,3.33%,Coking Coal
06/23/2021,"2,194.00","2,165.00","2,238.00","2,158.00",0.13K,3.98%,Coking Coal
06/22/2021,"2,110.00","2,100.00","2,165.00","2,082.50",0.21K,0.14%,Coking Coal
06/21/2021,"2,107.00","2,080.00","2,112.00","2,069.00",0.52K,-0.02%,Coking Coal
06/18/2021,"2,107.50","2,158.50","2,159.00","2,090.00",0.22K,0.62%,Coking Coal
06/17/2021,"2,094.50","2,029.00","2,117.00","2,029.00",0.65K,3.10%,Coking Coal
06/16/2021,"2,031.50","1,991.00","2,051.50","1,991.00",0.22K,18.49%,Coking Coal
06/15/2021,"1,714.50","1,800.00","1,870.00","1,800.00",0.01K,-3.71%,Coking Coal
06/11/2021,"1,780.50","1,781.00","1,781.00","1,780.50",0.02K,-1.30%,Coking Coal
06/10/2021,"1,804.00","1,859.00","1,863.50","1,800.00",0.10K,4.52%,Coking Coal
06/09/2021,"1,726.00","1,650.00","1,749.50","1,650.00",0.04K,6.51%,Coking Coal
06/08/2021,"1,620.50","1,650.00","1,650.00","1,615.00",0.02K,-0.43%,Coking Coal
06/07/2021,"1,627.50","1,610.00","1,650.00","1,600.00",0.03K,1.06%,Coking Coal
06/04/2021,"1,610.50","1,610.50","1,610.50","1,610.50",,0.00%,Coking Coal
06/03/2021,"1,610.50","1,610.50","1,610.50","1,610.50",0.00K,0.66%,Coking Coal
06/02/2021,"1,600.00","1,650.00","1,650.00","1,590.00",0.01K,3.63%,Coking Coal
06/01/2021,"1,544.00","1,497.00","1,590.00","1,497.00",0.03K,-4.19%,Coking Coal
05/31/2021,"1,611.50","1,600.00","1,654.00","1,600.00",0.81K,-0.95%,Coking Coal
05/28/2021,"1,627.00","1,698.00","1,698.00","1,610.00",0.28K,0.96%,Coking Coal
05/27/2021,"1,611.50","1,619.00","1,620.50","1,580.00",0.29K,-0.46%,Coking Coal
05/26/2021,"1,619.00","1,623.00","1,647.00","1,594.00",0.16K,-1.58%,Coking Coal
05/25/2021,"1,645.00","1,663.50","1,668.00","1,630.00",0.21K,-0.96%,Coking Coal
05/24/2021,"1,661.00","1,679.50","1,686.00","1,625.00",0.40K,1.28%,Coking Coal
05/21/2021,"1,640.00","1,697.50","1,697.50","1,605.50",0.94K,-4.40%,Coking Coal
05/20/2021,"1,715.50","1,840.00","1,840.00","1,706.00",0.41K,-6.23%,Coking Coal
05/19/2021,"1,829.50","1,990.50","2,034.50","1,825.00",0.25K,-2.89%,Coking Coal
05/18/2021,"1,884.00","1,780.00","1,920.50","1,780.00",0.02K,5.90%,Coking Coal
05/17/2021,"1,779.00","1,750.00","1,835.00","1,730.00",0.02K,4.65%,Coking Coal
05/14/2021,"1,700.00","1,700.00","1,700.00","1,700.00",0.01K,-1.16%,Coking Coal
05/13/2021,"1,720.00","1,720.00","1,720.00","1,720.00",0.00K,0.00%,Coking Coal
05/12/2021,"1,720.00","1,720.50","1,720.50","1,720.00",0.01K,-0.35%,Coking Coal
05/11/2021,"1,726.00","1,726.00","1,726.00","1,726.00",,0.00%,Coking Coal
05/10/2021,"1,726.00","1,742.00","1,745.00","1,640.50",0.30K,-2.98%,Coking Coal
05/07/2021,"1,779.00","1,738.50","1,800.00","1,738.50",0.09K,2.92%,Coking Coal
05/06/2021,"1,728.50","1,738.50","1,738.50","1,636.00",0.09K,7.36%,Coking Coal
04/30/2021,"1,610.00","1,598.50","1,689.00","1,593.50",2.20K,0.37%,Coking Coal
04/29/2021,"1,604.00","1,620.00","1,620.00","1,580.00",4.63K,-1.66%,Coking Coal
04/28/2021,"1,631.00","1,646.00","1,654.50","1,613.50",3.98K,-2.22%,Coking Coal
04/27/2021,"1,668.00","1,664.00","1,689.50","1,640.00",6.81K,0.54%,Coking Coal
04/26/2021,"1,659.00","1,629.00","1,679.50","1,629.00",10.87K,1.59%,Coking Coal
04/23/2021,"1,633.00","1,630.00","1,649.50","1,618.50",11.22K,0.09%,Coking Coal
04/22/2021,"1,631.50","1,610.50","1,654.50","1,610.50",19.02K,0.34%,Coking Coal
04/21/2021,"1,626.00","1,639.50","1,646.00","1,607.50",36.61K,-1.39%,Coking Coal
04/20/2021,"1,649.00","1,651.00","1,667.00","1,637.00",76.33K,-1.32%,Coking Coal
04/19/2021,"1,671.00","1,684.50","1,702.50","1,634.00",134.27K,1.49%,Coking Coal
04/16/2021,"1,646.50","1,600.50","1,703.50","1,583.50",172.51K,-2.72%,Coking Coal
04/15/2021,"1,692.50","1,679.50","1,680.00","1,620.50",0.07K,1.17%,Coking Coal
04/14/2021,"1,673.00","1,673.00","1,673.00","1,673.00",,0.00%,Coking Coal
04/13/2021,"1,673.00","1,673.00","1,673.00","1,673.00",,0.00%,Coking Coal
04/12/2021,"1,673.00","1,600.00","1,700.00","1,600.00",0.01K,-1.36%,Coking Coal
04/09/2021,"1,696.00","1,696.00","1,696.00","1,696.00",0.01K,-0.24%,Coking Coal
04/08/2021,"1,700.00","1,700.00","1,700.00","1,700.00",0.03K,0.59%,Coking Coal
04/07/2021,"1,690.00","1,690.00","1,690.00","1,690.00",0.04K,-1.89%,Coking Coal
04/06/2021,"1,722.50","1,620.50","1,760.00","1,600.50",0.01K,4.24%,Coking Coal
04/02/2021,"1,652.50","1,652.50","1,652.50","1,652.50",,-4.26%,Coking Coal
04/01/2021,"1,726.00","1,858.00","1,858.00","1,632.00",0.01K,0.82%,Coking Coal
03/31/2021,"1,712.00","1,767.00","1,795.00","1,703.00",0.13K,-3.11%,Coking Coal
03/30/2021,"1,767.00","1,777.50","1,795.50","1,755.00",0.41K,3.70%,Coking Coal
03/29/2021,"1,704.00","1,666.50","1,757.00","1,630.00",0.05K,2.25%,Coking Coal
03/26/2021,"1,666.50","1,666.50","1,666.50","1,666.50",,0.00%,Coking Coal
03/25/2021,"1,666.50","1,670.00","1,670.00","1,660.00",0.01K,2.11%,Coking Coal
03/24/2021,"1,632.00","1,619.00","1,659.00","1,619.00",0.01K,1.62%,Coking Coal
03/23/2021,"1,606.00","1,606.00","1,606.00","1,606.00",,0.00%,Coking Coal
03/22/2021,"1,606.00","1,606.00","1,625.00","1,515.50",0.16K,-0.96%,Coking Coal
03/19/2021,"1,621.50","1,630.00","1,639.00","1,574.00",0.04K,0.71%,Coking Coal
03/18/2021,"1,610.00","1,613.00","1,625.00","1,602.00",0.01K,-0.19%,Coking Coal
03/17/2021,"1,613.00","1,613.00","1,614.00","1,613.00",0.10K,3.03%,Coking Coal
03/16/2021,"1,565.50","1,560.00","1,571.50","1,560.00",0.00K,2.45%,Coking Coal
03/15/2021,"1,528.00","1,505.00","1,534.00","1,505.00",0.01K,-2.77%,Coking Coal
03/12/2021,"1,571.50","1,580.00","1,580.00","1,580.00",0.02K,2.75%,Coking Coal
03/11/2021,"1,529.50","1,530.00","1,530.00","1,529.00",0.01K,-1.13%,Coking Coal
03/10/2021,"1,547.00","1,570.00","1,570.00","1,530.00",0.01K,1.18%,Coking Coal
03/09/2021,"1,529.00","1,530.00","1,530.00","1,528.00",0.01K,-2.55%,Coking Coal
03/08/2021,"1,569.00","1,569.00","1,569.00","1,569.00",0.20K,-2.03%,Coking Coal
03/05/2021,"1,601.50","1,620.00","1,620.00","1,530.00",0.08K,2.99%,Coking Coal
03/04/2021,"1,555.00","1,630.00","1,630.00","1,462.00",0.06K,0.32%,Coking Coal
03/03/2021,"1,550.00","1,550.00","1,550.00","1,550.00",,-0.51%,Coking Coal
03/02/2021,"1,558.00","1,558.00","1,558.00","1,558.00",0.01K,-1.27%,Coking Coal
03/01/2021,"1,578.00","1,455.00","1,632.00","1,455.00",0.02K,6.30%,Coking Coal
02/26/2021,"1,484.50","1,527.00","1,598.50","1,441.00",0.26K,-7.25%,Coking Coal
02/25/2021,"1,600.50","1,602.00","1,618.00","1,592.00",0.01K,1.36%,Coking Coal
02/24/2021,"1,579.00","1,562.50","1,609.00","1,530.00",0.06K,1.06%,Coking Coal
02/23/2021,"1,562.50","1,614.50","1,614.50","1,543.00",0.02K,-3.22%,Coking Coal
02/22/2021,"1,614.50","1,632.50","1,639.00","1,565.00",0.14K,-4.81%,Coking Coal
02/19/2021,"1,696.00","1,696.00","1,696.00","1,696.00",,-0.24%,Coking Coal
02/18/2021,"1,700.00","1,700.00","1,700.00","1,700.00",,0.00%,Coking Coal
02/10/2021,"1,700.00","1,700.00","1,700.00","1,700.00",,0.00%,Coking Coal
02/09/2021,"1,700.00","1,700.00","1,700.00","1,700.00",,0.00%,Coking Coal
02/08/2021,"1,700.00","1,700.00","1,700.00","1,700.00",,0.00%,Coking Coal
02/05/2021,"1,700.00","1,700.00","1,700.00","1,700.00",,0.00%,Coking Coal
02/04/2021,"1,700.00","1,700.00","1,700.00","1,700.00",,0.00%,Coking Coal
02/03/2021,"1,700.00","1,700.00","1,700.00","1,700.00",,0.00%,Coking Coal
02/02/2021,"1,700.00","1,700.00","1,700.00","1,700.00",0.00K,0.24%,Coking Coal
02/01/2021,"1,696.00","1,620.50","1,780.00","1,620.00",0.21K,-5.78%,Coking Coal
01/29/2021,"1,800.00","1,812.50","1,835.00","1,640.00",0.48K,-1.21%,Coking Coal
01/28/2021,"1,822.00","1,829.50","1,833.00","1,810.50",0.06K,-0.41%,Coking Coal
01/27/2021,"1,829.50","1,825.00","1,837.50","1,818.50",0.10K,0.25%,Coking Coal
01/26/2021,"1,825.00","1,827.00","1,842.50","1,806.50",0.04K,0.58%,Coking Coal
01/25/2021,"1,814.50","1,800.50","1,840.50","1,795.50",0.06K,0.47%,Coking Coal
01/22/2021,"1,806.00","1,822.00","1,846.00","1,803.00",0.56K,-1.61%,Coking Coal
01/21/2021,"1,835.50","1,830.00","1,850.50","1,805.50",0.05K,1.02%,Coking Coal
01/20/2021,"1,817.00","1,825.50","1,850.00","1,796.50",0.06K,-0.22%,Coking Coal
01/19/2021,"1,821.00","1,822.50","1,855.00","1,770.50",0.20K,0.36%,Coking Coal
01/18/2021,"1,814.50","1,797.50","1,845.50","1,772.00",0.12K,13.19%,Coking Coal
01/15/2021,"1,603.00","1,686.50","1,686.50","1,686.50",0.64K,4.53%,Coking Coal
01/14/2021,"1,533.50","1,543.00","1,680.00","1,400.00",0.40K,-1.22%,Coking Coal
01/13/2021,"1,552.50","1,583.00","1,583.00","1,470.50",0.41K,-2.94%,Coking Coal
01/12/2021,"1,599.50","1,580.00","1,700.00","1,570.50",0.02K,1.23%,Coking Coal
01/11/2021,"1,580.00","1,580.00","1,580.00","1,580.00",0.00K,-1.50%,Coking Coal
01/08/2021,"1,604.00","1,639.00","1,639.00","1,500.50",0.01K,2.89%,Coking Coal
01/07/2021,"1,559.00","1,554.50","1,568.00","1,554.50",0.02K,-0.92%,Coking Coal
01/06/2021,"1,573.50","1,573.50","1,573.50","1,573.50",,0.00%,Coking Coal
01/05/2021,"1,573.50","1,567.50","1,600.00","1,530.00",0.03K,-1.29%,Coking Coal
01/04/2021,"1,594.00","1,523.00","1,650.00","1,523.00",0.00K,6.23%,Coking Coal
12/31/2020,"1,500.50","1,511.50","1,529.50","1,475.00",2.75K,-1.70%,Coking Coal
12/30/2020,"1,526.50","1,556.00","1,556.00","1,506.50",1.72K,-3.11%,Coking Coal
12/29/2020,"1,575.50","1,615.00","1,628.00","1,537.00",2.80K,-2.45%,Coking Coal
12/28/2020,"1,615.00","1,610.00","1,639.00","1,592.50",3.83K,2.90%,Coking Coal
12/25/2020,"1,569.50","1,570.00","1,616.50","1,541.50",2.23K,-0.03%,Coking Coal
12/24/2020,"1,570.00","1,589.00","1,589.00","1,554.50",3.15K,1.13%,Coking Coal
12/23/2020,"1,552.50","1,580.50","1,580.50","1,533.00",3.88K,-1.77%,Coking Coal
12/22/2020,"1,580.50","1,581.00","1,620.00","1,531.00",8.53K,0.29%,Coking Coal
12/21/2020,"1,576.00","1,533.50","1,632.50","1,529.00",16.82K,3.34%,Coking Coal
12/18/2020,"1,525.00","1,507.00","1,541.00","1,507.00",24.59K,0.53%,Coking Coal
12/17/2020,"1,517.00","1,513.50","1,529.50","1,502.50",47.21K,-0.46%,Coking Coal
12/16/2020,"1,524.00","1,509.00","1,544.00","1,505.50",73.22K,0.36%,Coking Coal
12/15/2020,"1,518.50","1,498.50","1,533.00","1,498.50",79.82K,-1.75%,Coking Coal
12/14/2020,"1,545.50","1,545.50","1,545.50","1,545.50",,1.34%,Coking Coal
12/11/2020,"1,525.00","1,525.00","1,525.00","1,525.00",,0.00%,Coking Coal
12/10/2020,"1,525.00","1,525.00","1,525.00","1,525.00",,0.00%,Coking Coal
12/09/2020,"1,525.00","1,525.00","1,525.00","1,525.00",,0.00%,Coking Coal
12/08/2020,"1,525.00","1,525.00","1,525.00","1,525.00",,0.00%,Coking Coal
12/07/2020,"1,525.00","1,525.00","1,525.00","1,525.00",0.01K,-2.49%,Coking Coal
12/04/2020,"1,564.00","1,564.00","1,564.00","1,564.00",,0.00%,Coking Coal
12/03/2020,"1,564.00","1,555.00","1,573.50","1,555.00",0.00K,0.61%,Coking Coal
12/02/2020,"1,554.50","1,554.50","1,554.50","1,554.50",0.00K,3.43%,Coking Coal
12/01/2020,"1,503.00","1,503.00","1,503.00","1,503.00",,1.38%,Coking Coal
11/30/2020,"1,482.50","1,478.50","1,565.50","1,445.50",0.02K,2.21%,Coking Coal
11/27/2020,"1,450.50","1,476.50","1,508.00","1,404.50",0.05K,-0.07%,Coking Coal
11/26/2020,"1,451.50","1,458.50","1,458.50","1,433.00",0.15K,7.48%,Coking Coal
11/25/2020,"1,350.50","1,381.50","1,469.00","1,252.50",0.73K,-0.74%,Coking Coal
11/24/2020,"1,360.50","1,341.50","1,390.50","1,341.00",0.01K,1.42%,Coking Coal
11/23/2020,"1,341.50","1,333.00","1,360.50","1,311.00",0.02K,2.40%,Coking Coal
11/20/2020,"1,310.00","1,310.00","1,310.00","1,310.00",0.00K,1.00%,Coking Coal
11/19/2020,"1,297.00","1,300.00","1,307.50","1,290.00",0.01K,-0.54%,Coking Coal
11/18/2020,"1,304.00","1,304.00","1,304.00","1,304.00",,0.00%,Coking Coal
11/17/2020,"1,304.00","1,334.50","1,334.50","1,291.00",0.79K,-0.65%,Coking Coal
11/16/2020,"1,312.50","1,329.00","1,329.00","1,303.00",0.75K,0.50%,Coking Coal
11/13/2020,"1,306.00","1,306.00","1,306.00","1,306.00",,0.00%,Coking Coal
11/12/2020,"1,306.00","1,306.00","1,306.00","1,306.00",,0.00%,Coking Coal
11/11/2020,"1,306.00","1,306.00","1,306.00","1,306.00",,0.00%,Coking Coal
11/10/2020,"1,306.00","1,306.00","1,306.00","1,306.00",,0.00%,Coking Coal
11/09/2020,"1,306.00","1,306.00","1,306.00","1,306.00",0.10K,-2.14%,Coking Coal
11/06/2020,"1,334.50","1,334.50","1,334.50","1,334.50",,0.00%,Coking Coal
11/05/2020,"1,334.50","1,334.50","1,334.50","1,334.50",,0.00%,Coking Coal
11/04/2020,"1,334.50","1,334.50","1,334.50","1,334.50",,0.00%,Coking Coal
11/03/2020,"1,334.50","1,334.50","1,334.50","1,334.50",,0.00%,Coking Coal
11/02/2020,"1,334.50","1,334.50","1,334.50","1,334.50",,0.00%,Coking Coal
10/30/2020,"1,334.50","1,344.00","1,350.00","1,305.50",0.01K,2.22%,Coking Coal
10/29/2020,"1,305.50","1,320.50","1,320.50","1,269.00",0.01K,-2.17%,Coking Coal
10/28/2020,"1,334.50","1,332.50","1,338.50","1,328.50",0.01K,0.15%,Coking Coal
10/27/2020,"1,332.50","1,335.00","1,339.50","1,326.00",0.05K,0.34%,Coking Coal
10/26/2020,"1,328.00","1,329.00","1,329.00","1,328.00",0.02K,-0.08%,Coking Coal
10/23/2020,"1,329.00","1,315.00","1,344.50","1,315.00",0.02K,1.03%,Coking Coal
10/22/2020,"1,315.50","1,315.50","1,315.50","1,315.50",,0.00%,Coking Coal
10/21/2020,"1,315.50","1,315.50","1,315.50","1,315.50",,0.00%,Coking Coal
10/20/2020,"1,315.50","1,315.50","1,315.50","1,315.50",,0.00%,Coking Coal
10/19/2020,"1,315.50","1,315.50","1,315.50","1,315.50",,0.00%,Coking Coal
10/16/2020,"1,315.50","1,315.50","1,315.50","1,315.50",,0.00%,Coking Coal
10/15/2020,"1,315.50","1,315.50","1,315.50","1,315.50",,0.00%,Coking Coal
10/14/2020,"1,315.50","1,315.50","1,315.50","1,315.50",,0.00%,Coking Coal
10/13/2020,"1,315.50","1,315.50","1,315.50","1,315.50",,0.00%,Coking Coal
10/12/2020,"1,315.50","1,315.50","1,315.50","1,315.50",,0.00%,Coking Coal
10/09/2020,"1,315.50","1,315.50","1,315.50","1,315.50",,0.00%,Coking Coal
09/30/2020,"1,315.50","1,299.00","1,391.00","1,260.50",0.00K,1.27%,Coking Coal
