"REPORTINGPRODUCTGROUP","COUNTRY","REPORTINGCHANNEL","Period","Item","BRAND","REGION","BRIDGESTONE TYPE","DIMENSION (Truck Tyres)","RIMDIAMET.'/MM","WIDTH IN INCH","WIDTH IN MM","ASPECT RATIO","TUBE / TUBLESS","LOADINDEX","SPEEDINDEX","FirstActivity","SALES UNITS","SALES <LC>","PRICE TWD/UN."
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","668","CONSTANCY","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","NOVEMBER 2016",23.60000000,219480.00000000,9300.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","668","CONSTANCY","CENTRAL TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","L (-120KM)","JANUARY 2017",11.80000000,109740.00000000,9300.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","A888","JOYALL","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","157","L (-120KM)","JULY 2021",5.50000000,60500.00000000,11000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","AGILIS","MICHELIN","NORTH TAIWAN","LSR2","8.25/16","16'","8.25","N.A.","N.A.","TL","128","L (-120KM)","OCTOBER 2016",66.00000000,429000.00000000,6500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","AGILIS","MICHELIN","CENTRAL TAIWAN","LSR2","7.50/16","16'","7.5","N.A.","N.A.","TT","122","L (-120KM)","OCTOBER 2016",25.45874638,171081.27140315,6719.94091283
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","AGILIS","MICHELIN","NORTH TAIWAN","LSR2","7.50/16","16'","7.5","N.A.","N.A.","TT","122","L (-120KM)","OCTOBER 2016",462.00000000,2772000.00000000,6000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","AGILIS","MICHELIN","SOUTH TAIWAN","LSR2","7.50/16","16'","7.5","N.A.","N.A.","TT","122","L (-120KM)","OCTOBER 2016",21.33333333,123733.33333333,5800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","AL 01","TONOVA","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","157","L (-120KM)","SEPTEMBER 2021",28.20000000,197400.00000000,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","AR780","ALLROUND","CENTRAL TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","L (-120KM)","JULY 2017",11.80000000,109740.00000000,9300.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","AR780","COCREA","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","AUGUST 2017",11.80000000,109740.00000000,9300.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","AT103","AUSTONE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","UNKNOWN","315","80","TL","154","M (-130KM)","NOVEMBER 2020",54.00000000,432000.00000000,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","BF602","BEFRIEND","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","J (-100KM)","APRIL 2017",56.00000267,476000.02266671,8500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","C846","MAXXIS","CENTRAL TAIWAN","TBR","10.00/20","20'","10","N.A.","N.A.","TL","UNKNOWN","UNKNOWN","AUGUST 2017",9.40000000,117500.00000000,12500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","CDR 183","CARGOPOWER","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","JUNE 2019",27.42857143,219428.57142858,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","CR158","CST","NORTH TAIWAN","LSR2","8.25/16","16'","8.25","N.A.","N.A.","TT","126","M (-130KM)","JUNE 2019",16.66667184,113333.36852319,6800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","CR158","CST","NORTH TAIWAN","LSR2","9.50/17.5","17.5'","9.5","N.A.","N.A.","TL","133","L (-120KM)","AUGUST 2019",16.66667184,116666.70289152,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","CR189II","CST","CENTRAL TAIWAN","LSR2","8.25/16","16'","8.25","N.A.","N.A.","TT","128","M (-130KM)","JUNE 2019",14.00000067,105000.00500001,7500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","CR285","CST","NORTH TAIWAN","TBR","275/70/22.5","22.5""","N.A.","275","70","TL","148","L (-120KM)","MARCH 2021",25.00000776,262500.08150593,10500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","CR297","CST","NORTH TAIWAN","TBR","385/65/22.5","22.5""","N.A.","385","65","TL","160","J (-100KM)","JANUARY 2020",25.00000776,337500.10479333,13500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","CR298","CST","NORTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","M (-130KM)","NOVEMBER 2021",83.33335921,983333.63865712,11800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","CR298","CST","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","JANUARY 2019",11.00000000,114399.99999999,10400.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","CR826","CST","SOUTH TAIWAN","TBR","12.00/22.5","22.5""","12","N.A.","N.A.","TL","152","L (-120KM)","OCTOBER 2021",5.33333333,64000.00000000,12000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","CR917","TOPRUNNER","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","UNKNOWN","315","80","TL","156","L (-120KM)","JUNE 2021",7.00000033,52500.00250000,7500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","D960","LINGLONG","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","OCTOBER 2016",78.40000000,627200.00000002,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","D960","LINGLONG","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","OCTOBER 2016",7.05000000,56400.00000000,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","D960","LINGLONG","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","OCTOBER 2016",120.50000000,963999.99999996,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","DT966","INNING TYRE","NORTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","M (-130KM)","FEBRUARY 2021",20.57142857,144000.00000000,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","DT966","INNING TYRE","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","FEBRUARY 2021",20.57142857,154285.71428572,7500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","ET553","WESTLAKE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","NOVEMBER 2021",99.99989307,819999.12314669,8200.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","ET553","WESTLAKE","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","NOVEMBER 2021",56.40000000,462480.00000000,8200.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","ET553","WESTLAKE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","NOVEMBER 2021",327.00000000,2681399.99999990,8200.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","FD600","FIRESTONE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","AUGUST 2021",1.88000000,20680.00000000,11000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","FR:01","PIRELLI","CENTRAL TAIWAN","LSR2","215/75/17.5","17.5'","N.A.","215","75","TL","126","M (-130KM)","AUGUST 2020",28.00000133,182000.00866668,6500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","FR:01 II","PIRELLI","CENTRAL TAIWAN","LSR2","235/75/17.5","17.5'","N.A.","235","75","TL","132","M (-130KM)","OCTOBER 2021",3.66666667,29333.33333334,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","FR:01 TRIATHLON","PIRELLI","NORTH TAIWAN","LSR2","225/75/17.5","17.5'","N.A.","225","75","TL","129","M (-130KM)","AUGUST 2021",23.50000000,173900.00000000,7400.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","FS400","FIRESTONE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","OCTOBER 2020",4.70000000,50760.00000000,10800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","G515","BRIDGESTONE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","OCTOBER 2016",110.00000000,1540000.00000000,14000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","G582","BRIDGESTONE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","OCTOBER 2016",66.00000000,924000.00000000,14000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GA26","ROADONE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","K (-110KM)","JUNE 2020",27.50000000,192499.99999999,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GAR820","GT RADIAL","NORTH TAIWAN","LSR2","9.50/17.5","17.5'","9.5","N.A.","N.A.","TL","143","K (-110KM)","FEBRUARY 2018",41.14285714,222171.42857143,5400.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GAR820","GT RADIAL","SOUTH TAIWAN","LSR2","9.50/17.5","17.5'","9.5","N.A.","N.A.","TL","143","K (-110KM)","FEBRUARY 2018",16.00000000,81599.99999999,5100.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GAR820","GITI","NORTH TAIWAN","LSR2","215/75/17.5","17.5'","N.A.","215","75","TL","128","M (-130KM)","FEBRUARY 2019",71.16639086,350272.29257144,4921.87798696
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GAR820","GITI","NORTH TAIWAN","LSR2","205/75/17.5","17.5'","N.A.","205","75","TL","124","M (-130KM)","OCTOBER 2021",13.71428571,75428.57142857,5500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GD768","GREEN DRAGON","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","NOVEMBER 2021",62.60001440,563400.12960000,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GL278A","ADVANCE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","SEPTEMBER 2019",8.10000000,64800.00000000,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GL282A","ADVANCE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","AUGUST 2021",28.20000000,239700.00000000,8500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GR678","GRENLANDER","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","OCTOBER 2021",75.02666667,600213.33333335,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GR678","GRENLANDER","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","OCTOBER 2021",35.25000000,282000.00000000,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GR678","GRENLANDER","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","OCTOBER 2021",59.00000000,471999.99999998,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GR772","GREFORCE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","UNKNOWN","315","80","TL","156","M (-130KM)","SEPTEMBER 2020",56.00000267,392000.01866670,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GR772","GREFORCE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","UNKNOWN","315","80","TL","156","M (-130KM)","SEPTEMBER 2020",8.10000000,56700.00000000,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GR888","GREFORCE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","NOVEMBER 2020",8.10000000,60750.00000000,7500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GSR225 COMBI ROAD","GITI","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","158","L (-120KM)","AUGUST 2019",18.80000000,178600.00000000,9500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GSR225 COMBI ROAD","GITI","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","158","L (-120KM)","AUGUST 2019",82.28571429,740571.42857144,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","GSR225 COMBI ROAD","GITI","NORTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","154","M (-130KM)","AUGUST 2019",68.57142857,603428.57142858,8800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","HA-858","NANKANG","NORTH TAIWAN","LSR2","7.50/16","16'","7.5","N.A.","N.A.","TT","123","K (-110KM)","DECEMBER 2019",39.99999086,259999.94057143,6500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","HD797","GOLDSHIELD","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","MARCH 2019",28.20000000,183300.00000000,6500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","HD797","GOLDSHIELD","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","MARCH 2019",204.54545829,1431818.20800003,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","HD919","GOLDSHIELD","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","UNKNOWN","MAY 2018",45.45454629,340909.09714286,7500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","HF121","SUNFULL","CENTRAL TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","M (-130KM)","JULY 2021",7.00000033,66500.00316667,9500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","HF21","ROADONE","CENTRAL TAIWAN","TBR","295/80/22.5","22.5""","UNKNOWN","295","80","TL","152","M (-130KM)","SEPTEMBER 2020",124.47103700,1120239.33300003,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","HF21","ROADONE","NORTH TAIWAN","TBR","295/80/22.5","22.5""","UNKNOWN","295","80","TL","152","M (-130KM)","SEPTEMBER 2020",28.20000000,253800.00000000,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","HF21","ROADONE","SOUTH TAIWAN","TBR","295/80/22.5","22.5""","UNKNOWN","295","80","TL","152","M (-130KM)","SEPTEMBER 2020",182.66666667,1643999.99999996,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","HS102","KAPSEN","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","157","L (-120KM)","MARCH 2021",4.70000000,37600.00000000,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","HS268","KAPSEN","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","L (-120KM)","MARCH 2017",89.14285714,668571.42857144,7500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","HS28","HANKSUGI","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","FEBRUARY 2021",9.40000000,103400.00000000,11000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","LANDY TIRE DD905","UNBRANDED","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","157","L (-120KM)","JANUARY 2018",11.00000000,82499.99999999,7500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","LANDY TIRE DT966","UNBRANDED","SOUTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","L (-120KM)","DECEMBER 2016",16.50000000,119624.99999999,7250.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","LM-R217","ROADLUX","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","MARCH 2020",31.30000720,281700.06480000,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","LTL812","LINGLONG","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","OCTOBER 2019",88.00000154,616000.01079965,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","M729","BRIDGESTONE","NORTH TAIWAN","TBR","12.00/22.5","22.5""","12","N.A.","N.A.","TL","152","L (-120KM)","OCTOBER 2016",35.00000155,472500.02093868,13500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","M729","BRIDGESTONE","SOUTH TAIWAN","TBR","12.00/22.5","22.5""","12","N.A.","N.A.","TL","152","L (-120KM)","OCTOBER 2016",179.99999800,2403999.97399998,13355.55555951
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","M729","BRIDGESTONE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","OCTOBER 2016",179.56310172,2554526.07474838,14226.34188376
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","M729","BRIDGESTONE","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","OCTOBER 2016",137.97855467,2187521.14638699,15854.06624649
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","M729","BRIDGESTONE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","OCTOBER 2016",329.99999100,4720999.87449991,14306.06061592
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","M778","BRIDGESTONE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","SEPTEMBER 2021",4.70000000,56400.00000000,12000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","M805","BRIDGESTONE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","L (-120KM)","OCTOBER 2016",13.99999900,209999.98499999,15000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","M810","BRIDGESTONE","CENTRAL TAIWAN","TBR","225/90/17.5","17.5'","N.A.","225","90","TL","127","L (-120KM)","NOVEMBER 2016",35.40000000,254880.00000000,7200.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","M810","BRIDGESTONE","SOUTH TAIWAN","TBR","225/90/17.5","17.5'","N.A.","225","90","TL","127","L (-120KM)","NOVEMBER 2016",53.99999550,367199.96939998,6800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","MA265","MAXXIS","NORTH TAIWAN","LSR2","8.25/16","16'","8.25","N.A.","N.A.","TL","128","L (-120KM)","MAY 2021",36.00378443,244825.73409474,6800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","MA268","MAXXIS","CENTRAL TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","UNKNOWN","J (-100KM)","OCTOBER 2016",47.20000000,613600.00000000,13000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","MA268","MAXXIS","NORTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","UNKNOWN","J (-100KM)","OCTOBER 2016",57.60603533,691272.42396556,12000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","MA268","MAXXIS","TAIPEI CITY","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","UNKNOWN","J (-100KM)","OCTOBER 2016",371.06470339,4158452.61867740,11206.81266817
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","MA268","MAXXIS","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","J (-100KM)","NOVEMBER 2016",74.06494489,962844.28357733,13000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","MA280","MAXXIS","CENTRAL TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","M (-130KM)","JULY 2020",199.89520268,2680532.83747852,13409.69068582
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","MA280","MAXXIS","TAIPEI CITY","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","M (-130KM)","JULY 2020",16.57100800,182281.08800000,11000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","MD816","MAXXIS","NORTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","J (-100KM)","OCTOBER 2016",43.20452650,561658.84447202,13000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","MD816","MAXXIS","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","J (-100KM)","NOVEMBER 2016",13.00000000,142999.99999999,11000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","MULTI-ROAD KTD303","LINGLONG","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","JULY 2021",10.66666667,106666.66666666,10000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","NR-066","NANKANG","CENTRAL TAIWAN","EXCLUDED TBR AND LSR2","7.00/15","15'","7","N.A.","N.A.","TT","114","L (-120KM)","OCTOBER 2018",23.47500540,93900.02160000,4000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","NR-066","NANKANG","NORTH TAIWAN","EXCLUDED TBR AND LSR2","7.00/15","15'","7","N.A.","N.A.","TT","114","L (-120KM)","OCTOBER 2018",65.14284343,218057.09348572,3347.36836787
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","NR-066","NANKANG","CENTRAL TAIWAN","EXCLUDED TBR AND LSR2","7.00/16","16'","7","N.A.","N.A.","TT","117","L (-120KM)","OCTOBER 2018",61.20000067,254240.00266667,4154.24836433
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","NR-066","NANKANG","NORTH TAIWAN","EXCLUDED TBR AND LSR2","7.00/16","16'","7","N.A.","N.A.","TT","117","L (-120KM)","OCTOBER 2018",151.42854841,584914.18902847,3862.64145815
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","OP201","OPALS","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","UNKNOWN","315","80","TL","UNKNOWN","UNKNOWN","SEPTEMBER 2020",14.00000067,133000.00633335,9500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","OP201","OPALS","NORTH TAIWAN","TBR","315/80/22.5","22.5""","UNKNOWN","315","80","TL","UNKNOWN","UNKNOWN","SEPTEMBER 2020",82.28571429,658285.71428573,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","PAM519","PRIMEWELL","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","L (-120KM)","MARCH 2021",37.71428638,358285.72056714,9500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","PD868","PRESA","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","NOVEMBER 2016",42.30000000,507600.00000000,12000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","PD868","PRESA","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","NOVEMBER 2016",48.00000000,575999.99999996,12000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","PR101","PRESA","CENTRAL TAIWAN","LSR2","9.50/17.5","17.5'","9.5","N.A.","N.A.","TL","129","L (-120KM)","DECEMBER 2018",216.73333333,1582153.33333338,7300.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","PR101","PRESA","NORTH TAIWAN","LSR2","9.50/17.5","17.5'","9.5","N.A.","N.A.","TL","129","L (-120KM)","DECEMBER 2018",28.20000000,205860.00000000,7300.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","PR101","PRESA","SOUTH TAIWAN","LSR2","9.50/17.5","17.5'","9.5","N.A.","N.A.","TL","129","L (-120KM)","DECEMBER 2018",262.00000000,1912599.99999993,7300.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","PREMIUM LINE A","AUFINE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","160","J (-100KM)","OCTOBER 2021",62.60001440,563400.12960000,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","R150","BRIDGESTONE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","OCTOBER 2016",242.53379574,3353039.80704643,13825.04156502
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","R150","BRIDGESTONE","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","OCTOBER 2016",280.82140189,4106392.42981537,14622.79015136
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","R150","BRIDGESTONE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","OCTOBER 2016",529.49998900,7208249.84649989,13613.31444050
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","R150","BRIDGESTONE","TAIPEI CITY","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","OCTOBER 2016",25.37615400,355266.15600000,14000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","R150","BRIDGESTONE","CENTRAL TAIWAN","TBR","12.00/22.5","22.5""","12","N.A.","N.A.","TL","152","L (-120KM)","OCTOBER 2016",7.33333333,92400.00000001,12600.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","NOV21","R150","BRIDGESTONE","NORTH TAIWAN","TBR","12.00/22.5","22.5""","12","N.A.","N.A.","TL","152","L (-120KM)","OCTOBER 2016",50.25000116,687535.72940810,13682.30275606
